"Time","Event"
588,15
674,32
776,17
879,11
990,33
1037,26
1081,39
1161,21
1197,29
1242,19
1303,1
1401,25
1477,9
1603,34
1615,13
132,10
204,35
255,24
268,8
281,28
386,25
418,39
509,16
540,14
581,13
638,23
681,36
754,11
791,25
870,19
911,1
943,21
1006,16
1065,2
88,39
196,20
246,8
264,4
370,31
464,16
524,6
576,36
601,10
702,6
723,33
728,29
832,18
973,28
1025,9
1147,32
1224,25
1296,28
1384,22
1391,9
1494,35
1617,18
48,30
186,26
262,38
305,39
353,31
407,23
484,3
564,7
569,25
588,24
657,3
753,26
855,27
871,3
967,23
1002,4
1049,0
1148,38
14,12
114,3
141,39
153,18
280,33
332,9
454,14
545,36
651,29
671,13
817,24
883,28
963,32
1022,19
1069,36
146,23
202,31
304,30
360,31
409,16
519,4
611,38
647,21
714,12
743,34
828,10
927,5
1001,25
1098,28
1174,23
1252,34
1328,33
1379,21
79,10
152,35
209,24
221,8
242,28
270,25
312,39
318,16
349,14
385,13
425,23
491,36
514,11
553,25
629,19
669,1
697,21
749,16
806,2
10,30
141,26
217,38
284,39
340,31
425,23
523,3
604,7
616,25
634,24
678,3
809,26
944,27
978,3
1089,23
1123,4
1168,0
1279,38
107,35
215,20
229,31
232,20
334,39
428,29
481,25
620,34
724,18
759,7
863,23
916,27
941,39
997,18
1102,5
1183,1
1217,4
1341,37
124,38
224,32
310,10
334,0
464,2
542,30
673,15
737,32
840,17
931,11
1038,33
1101,26
1136,39
1211,21
1309,29
1356,19
1419,1
1563,25
1639,9
1776,34
1806,13
113,17
191,34
229,10
303,2
447,23
522,1
570,25
632,24
683,14
705,10
801,22
909,35
952,39
990,5
1111,13
1229,4
1330,21
1427,39
1433,27
1479,13
63,26
119,38
167,1
254,31
275,11
374,25
395,38
438,8
478,29
553,8
612,15
703,25
798,15
913,13
937,4
1030,38
1145,1
1300,13
1445,27
1480,26
1539,27
108,27
191,24
271,9
308,11
421,2
480,27
531,21
614,21
660,26
696,23
769,31
819,7
959,6
1072,3
1093,11
1139,15
1174,17
149,31
228,28
298,33
300,1
327,32
422,39
515,16
583,32
672,38
679,6
720,15
725,16
833,15
909,38
990,26
1053,25
1194,25
103,26
234,0
313,20
346,6
480,5
582,10
592,31
686,19
761,6
870,18
973,28
1035,31
1133,30
1219,23
1327,37
1380,7
1442,5
1536,5
1631,29
1752,39
74,23
190,31
304,30
362,31
403,16
485,4
579,38
595,21
668,12
759,34
846,10
936,5
1010,25
1128,28
1196,23
1312,34
1388,33
1500,21
99,35
233,20
250,31
257,20
333,39
399,29
464,25
640,34
729,18
762,7
832,23
890,27
949,39
1013,18
1131,5
1210,1
1268,4
1366,37
65,39
154,20
175,8
226,4
296,31
398,16
445,6
496,36
536,10
637,6
660,33
666,29
731,18
878,28
969,9
1065,32
1157,25
1198,28
1288,22
1298,9
1434,35
1561,18
136,38
233,32
309,0
312,10
457,2
526,30
614,15
667,32
840,17
938,11
1052,33
1107,26
1147,39
1246,21
1302,29
1348,19
1454,1
1547,25
1623,9
1721,34
1768,13
45,30
175,26
196,38
238,39
298,31
364,23
462,3
539,7
540,25
558,24
655,3
771,26
868,27
882,3
970,23
986,4
1034,0
1137,38
74,27
203,27
250,34
325,11
426,5
449,26
523,22
629,3
653,39
767,36
779,34
929,25
1034,10
1058,10
1116,27
1194,25
1268,7
1377,0
1453,39
86,26
167,0
284,20
302,6
431,5
563,10
568,31
674,19
784,6
845,18
957,28
1033,31
1086,30
1169,23
1294,37
1348,7
1417,5
1568,5
1712,29
1825,39
100,29
191,26
202,31
275,20
397,39
458,39
523,9
654,6
804,8
911,23
1002,38
1085,31
1168,34
1207,9
1260,6
1310,10
1375,1
1400,24
1512,10
95,26
167,38
216,1
304,31
341,11
344,25
370,38
417,8
463,29
540,8
561,15
653,25
703,15
806,13
844,4
919,38
1002,1
1114,13
1231,27
1290,26
1370,27
137,27
208,27
233,34
307,11
434,5
483,26
554,22
660,3
668,39
805,36
840,34
907,25
1016,10
1027,10
1067,27
1134,25
1196,7
1349,0
1422,39
97,39
186,20
233,8
291,4
376,31
485,16
591,6
645,36
707,10
804,6
841,33
857,29
911,18
1047,28
1139,9
1271,32
1357,25
1431,28
1518,22
1571,9
1701,35
1808,18
135,10
199,35
252,24
308,8
328,28
437,25
475,39
568,16
616,14
652,13
703,23
776,36
834,11
877,25
951,19
991,1
1050,21
1099,16
1169,2
68,38
146,32
214,10
233,0
334,2
438,30
569,15
606,32
731,17
814,11
925,33
981,26
1011,39
1100,21
1202,29
1248,19
1332,1
1445,25
1521,9
1651,34
1724,13
49,10
155,4
277,3
309,2
354,10
417,34
474,26
590,15
640,5
698,12
788,1
872,21
1011,12
1082,25
1173,35
1225,8
1323,27
1459,23
1470,7
1519,2
1551,11
81,39
188,20
240,8
259,4
329,31
414,16
465,6
523,36
566,10
670,6
730,33
737,29
788,18
915,28
924,9
1021,32
1113,25
1146,28
1233,22
1289,9
1413,35
1539,18
50,10
121,35
194,24
285,8
299,28
332,25
381,39
387,16
409,14
451,13
500,23
611,36
671,11
705,25
779,19
819,1
884,21
929,16
1003,2
52,9
141,33
253,9
253,3
302,22
400,38
537,5
664,33
691,37
704,32
770,28
825,27
921,3
971,33
978,0
1021,16
1112,2
1194,35
73,31
154,28
233,33
236,1
266,32
355,39
474,16
542,32
656,38
713,6
752,15
761,16
891,15
979,38
1061,26
1145,25
1271,25
82,10
156,35
182,24
268,8
284,28
310,25
339,39
404,16
408,14
448,13
503,23
591,36
619,11
663,25
744,19
779,1
841,21
900,16
974,2
93,38
146,16
234,27
306,8
350,25
374,13
449,4
485,5
593,18
681,33
740,35
776,19
898,9
969,32
1070,15
1110,9
1210,19
1240,18
1273,39
1368,23
1399,23
1448,12
95,39
159,20
186,8
205,4
302,31
417,16
477,6
535,36
581,10
673,6
697,33
701,29
784,18
889,28
949,9
1083,32
1156,25
1221,28
1311,22
1334,9
1459,35
1588,18
137,23
249,31
362,30
421,31
468,16
501,4
595,38
626,21
694,12
762,34
845,10
924,5
998,25
1045,28
1118,23
1231,34
1310,33
1443,21
146,17
205,34
242,10
296,2
451,23
543,1
621,25
669,24
781,14
835,10
931,22
1038,35
1076,39
1116,5
1233,13
1312,4
1391,21
1507,39
1513,27
1559,13
31,10
134,4
261,3
289,2
316,10
405,34
490,26
550,15
600,5
660,12
758,1
831,21
917,12
982,25
1076,35
1117,8
1208,27
1307,23
1318,7
1361,2
1391,11
103,38
216,32
292,10
301,0
446,2
504,30
581,15
657,32
808,17
902,11
1020,33
1070,26
1100,39
1193,21
1286,29
1333,19
1451,1
1554,25
1630,9
1765,34
1784,13
13,31
125,28
195,33
195,1
221,32
319,39
411,16
478,32
604,38
622,6
647,15
654,16
794,15
887,38
971,26
1035,25
1181,25
32,1
53,18
147,25
194,32
305,7
328,38
389,24
453,24
570,38
645,36
646,18
678,17
736,15
855,22
870,27
952,26
1074,0
1177,2
116,9
231,33
301,3
315,9
368,22
479,38
615,5
734,33
747,37
760,32
900,28
949,27
1033,3
1139,33
1152,0
1192,16
1278,2
1333,35
50,35
150,20
168,31
172,20
249,39
320,29
388,25
483,34
609,18
641,7
736,23
805,27
828,39
894,18
1009,5
1092,1
1154,4
1281,37
40,38
93,16
181,27
274,8
318,25
343,13
443,4
478,5
562,18
618,33
682,35
749,19
872,9
952,32
1054,15
1102,9
1221,19
1269,18
1313,39
1411,23
1456,23
1526,12
104,9
211,33
299,9
299,3
344,22
407,38
499,5
630,33
664,37
676,32
794,28
838,27
880,3
941,33
949,0
992,16
1089,2
1178,35
39,30
154,26
176,38
225,39
280,31
365,23
428,3
512,7
514,25
532,24
636,3
719,26
860,27
882,3
1003,23
1024,4
1062,0
1128,38
119,35
247,20
262,31
308,20
373,39
448,29
515,25
631,34
745,18
771,7
858,23
906,27
973,39
1036,18
1164,5
1242,1
1299,4
1407,37
47,1
71,18
85,25
137,32
246,7
266,38
328,24
395,24
523,38
588,36
590,18
662,17
735,15
847,22
868,27
938,26
1014,0
1115,2
100,26
182,0
332,20
370,6
525,5
658,10
669,31
792,19
855,6
938,18
1027,28
1096,31
1174,30
1252,23
1389,37
1433,7
1525,5
1668,5
1838,29
1948,39
142,31
193,28
274,33
276,1
302,32
401,39
495,16
562,32
689,38
698,6
747,15
755,16
860,15
947,38
1030,26
1083,25
1228,25
76,39
164,20
188,8
203,4
277,31
393,16
499,6
556,36
584,10
676,6
743,33
750,29
797,18
922,28
932,9
1057,32
1119,25
1175,28
1263,22
1311,9
1422,35
1527,18
132,9
244,33
369,9
369,3
414,22
516,38
644,5
775,33
815,37
827,32
896,28
949,27
1014,3
1135,33
1139,0
1178,16
1240,2
1328,35
12,23
75,31
160,30
223,31
259,16
314,4
406,38
448,21
517,12
554,34
640,10
724,5
798,25
868,28
946,23
1065,34
1143,33
1243,21
131,1
176,18
201,25
246,32
356,7
376,38
428,24
492,24
584,38
660,36
663,18
723,17
762,15
850,22
870,27
966,26
1054,0
1160,2
52,23
122,31
205,30
262,31
308,16
389,4
480,38
510,21
578,12
645,34
734,10
797,5
871,25
947,28
1025,23
1148,34
1227,33
1343,21
133,31
244,28
321,33
324,1
350,32
440,39
549,16
618,32
758,38
807,6
827,15
836,16
983,15
1067,38
1148,26
1178,25
1327,25
90,12
190,3
224,39
229,18
333,33
401,9
555,14
589,36
684,29
758,13
891,24
932,28
979,32
1041,19
1057,36
16,1
45,18
55,25
103,32
204,7
259,38
323,24
390,24
520,38
631,36
636,18
687,17
767,15
845,22
860,27
886,26
947,0
1048,2
103,10
167,35
234,24
240,8
249,28
286,25
318,39
397,16
407,14
448,13
484,23
531,36
580,11
609,25
683,19
715,1
776,21
828,16
897,2
115,30
224,26
282,38
331,39
395,31
476,23
487,3
571,7
576,25
602,24
695,3
778,26
884,27
902,3
988,23
1018,4
1068,0
1180,38
108,24
210,23
227,27
284,1
336,24
360,38
388,25
414,30
479,4
578,38
613,39
702,31
775,4
811,35
888,33
972,5
1088,7
1143,2
4,35
131,20
148,31
209,20
274,39
366,29
423,25
573,34
686,18
722,7
823,23
888,27
950,39
1035,18
1137,5
1220,1
1308,4
1377,37
117,24
219,23
239,27
301,1
356,24
383,38
405,25
452,30
491,4
605,38
641,39
682,31
751,4
797,35
870,33
991,5
1103,7
1139,2
64,31
103,28
176,33
177,1
204,32
297,39
393,16
462,32
595,38
656,6
671,15
677,16
791,15
872,38
953,26
995,25
1070,25
122,39
209,20
249,8
267,4
342,31
460,16
534,6
591,36
619,10
696,6
708,33
714,29
772,18
916,28
970,9
1075,32
1152,25
1181,28
1271,22
1313,9
1369,35
1469,18
39,18
142,22
210,31
302,27
357,19
467,15
477,19
604,18
685,31
699,31
761,31
833,30
957,14
1077,21
1149,24
1281,2
1339,15
1482,11
1583,17
1679,38
1804,2
1869,14
1875,29
6,27
96,27
155,34
260,11
346,5
397,26
474,22
581,3
614,39
728,36
773,34
871,25
979,10
997,10
1040,27
1145,25
1224,7
1374,0
1454,39
62,38
158,32
252,10
270,0
407,2
510,30
586,15
616,32
737,17
815,11
922,33
967,26
1008,39
1104,21
1205,29
1251,19
1334,1
1416,25
1492,9
1585,34
1638,13
40,18
135,22
197,31
290,27
345,19
448,15
450,19
586,18
665,31
705,31
740,31
807,30
915,14
970,21
1053,24
1139,2
1193,15
1336,11
1441,17
1560,38
1653,2
1717,14
1764,29
87,38
148,16
231,27
304,8
350,25
411,13
511,4
543,5
625,18
682,33
739,35
760,19
868,9
944,32
1063,15
1114,9
1205,19
1237,18
1273,39
1334,23
1361,23
1410,12
52,23
161,31
251,30
301,31
354,16
390,4
478,38
492,21
557,12
623,34
717,10
780,5
854,25
903,28
974,23
1084,34
1164,33
1237,21
72,17
138,34
188,10
242,2
393,23
469,1
532,25
595,24
710,14
774,10
884,22
950,35
982,39
994,5
1132,13
1200,4
1283,21
1417,39
1429,27
1489,13
61,31
154,28
235,33
303,1
330,32
425,39
519,16
588,32
666,38
686,6
727,15
736,16
853,15
937,38
1020,26
1064,25
1174,25
5,26
80,38
130,1
215,31
248,11
277,25
307,38
355,8
395,29
522,8
560,15
641,25
725,15
853,13
890,4
982,38
1106,1
1245,13
1391,27
1446,26
1484,27
118,30
239,26
301,39
313,38
360,31
398,23
472,3
554,7
563,25
593,24
631,3
684,26
812,27
829,3
928,23
931,4
973,0
1022,38
73,30
212,26
230,38
296,39
354,31
433,23
463,3
530,7
534,25
555,24
641,3
783,26
916,27
940,3
1072,23
1105,4
1148,0
1197,38
47,18
137,22
193,31
208,27
260,19
377,15
407,19
570,18
640,31
696,31
731,31
788,30
887,14
1002,21
1077,24
1179,2
1235,15
1314,11
1418,17
1491,38
1587,2
1651,14
1678,29
99,17
187,34
237,10
288,2
385,23
456,1
521,25
564,24
707,14
778,10
879,22
979,35
1006,39
1061,5
1191,13
1271,4
1354,21
1440,39
1449,27
1512,13
70,17
168,34
269,10
304,2
397,23
477,1
551,25
593,24
659,14
690,10
809,22
922,35
965,39
1033,5
1153,13
1269,4
1372,21
1477,39
1490,27
1536,13
118,35
245,20
263,31
268,20
369,39
449,29
488,25
667,34
790,18
822,7
911,23
973,27
993,39
1069,18
1155,5
1239,1
1270,4
1361,37
122,31
204,28
280,33
305,1
330,32
419,39
517,16
585,32
683,38
705,6
743,15
746,16
890,15
969,38
1051,26
1093,25
1204,25
49,26
204,0
309,6
331,20
407,5
529,10
535,31
646,19
732,6
833,18
937,28
1006,31
1083,30
1155,23
1267,37
1322,7
1409,5
1530,5
1614,29
1703,39
5,31
65,28
135,33
136,1
163,32
262,39
377,16
444,32
567,38
598,6
649,15
654,16
795,15
876,38
957,26
975,25
1070,25
49,27
148,27
211,34
303,11
413,5
460,26
540,22
650,3
652,39
761,36
807,34
902,25
1010,10
1034,10
1076,27
1159,25
1196,7
1364,0
1421,39
4,39
108,20
158,8
170,4
268,31
358,16
415,6
462,36
512,10
595,6
638,33
650,29
743,18
879,28
944,9
1080,32
1189,25
1247,28
1336,22
1354,9
1425,35
1533,18
16,9
104,33
217,9
217,3
271,22
352,38
445,5
556,33
587,37
600,32
739,28
791,27
822,3
932,33
944,0
986,16
1081,2
1133,35
10,30
109,26
187,38
251,39
299,31
392,23
466,3
549,7
553,25
571,24
677,3
734,26
842,27
881,3
998,23
1014,4
1059,0
1119,38
104,27
202,27
227,34
307,11
437,5
485,26
556,22
666,3
695,39
823,36
863,34
972,25
1080,10
1095,10
1127,27
1219,25
1348,7
1501,0
1556,39
49,38
106,16
189,27
284,8
331,25
377,13
473,4
571,5
657,18
761,33
821,35
855,19
987,9
1060,32
1172,15
1213,9
1305,19
1345,18
1373,39
1385,23
1416,23
1520,12
67,27
87,24
97,9
122,11
217,2
286,27
357,21
421,21
460,26
501,23
583,31
613,7
721,6
843,3
891,11
961,15
1015,17
0,35
148,20
167,31
228,20
300,39
375,29
436,25
614,34
727,18
754,7
896,23
973,27
1038,39
1120,18
1209,5
1290,1
1328,4
1465,37
81,31
121,28
194,33
284,1
311,32
398,39
505,16
573,32
691,38
750,6
796,15
803,16
942,15
1019,38
1101,26
1191,25
1334,25
49,17
120,34
212,10
306,2
455,23
579,1
601,25
645,24
778,14
808,10
883,22
986,35
1027,39
1089,5
1182,13
1255,4
1399,21
1524,39
1528,27
1583,13
130,23
186,31
276,30
303,31
338,16
423,4
518,38
548,21
612,12
648,34
742,10
820,5
894,25
1011,28
1079,23
1155,34
1231,33
1290,21
71,38
129,16
213,27
304,8
347,25
366,13
455,4
529,5
609,18
723,33
787,35
803,19
917,9
989,32
1088,15
1103,9
1188,19
1228,18
1264,39
1298,23
1336,23
1432,12
117,26
218,0
304,20
340,6
464,5
579,10
587,31
722,19
862,6
917,18
1005,28
1068,31
1160,30
1238,23
1357,37
1440,7
1504,5
1634,5
1806,29
1900,39
5,31
49,28
126,33
128,1
154,32
249,39
342,16
409,32
482,38
538,6
587,15
596,16
705,15
790,38
872,26
949,25
1033,25
35,9
124,33
202,9
219,3
279,22
318,38
453,5
559,33
570,37
582,32
724,28
780,27
869,3
1009,33
1022,0
1062,16
1163,2
1255,35
137,38
191,16
278,27
305,8
345,25
393,13
479,4
513,5
620,18
715,33
775,35
828,19
950,9
1014,32
1135,15
1159,9
1272,19
1300,18
1347,39
1391,23
1401,23
1481,12
103,23
212,31
335,30
393,31
427,16
517,4
610,38
641,21
713,12
760,34
838,10
898,5
972,25
1066,28
1140,23
1236,34
1312,33
1390,21
26,35
140,20
157,31
160,20
245,39
340,29
392,25
512,34
636,18
669,7
749,23
812,27
847,39
917,18
1025,5
1107,1
1144,4
1211,37
142,38
198,16
283,27
298,8
340,25
365,13
448,4
540,5
614,18
657,33
717,35
747,19
867,9
942,32
1018,15
1059,9
1167,19
1207,18
1253,39
1330,23
1341,23
1393,12
58,26
129,38
174,1
304,31
321,11
399,25
419,38
467,8
504,29
584,8
604,15
687,25
775,15
907,13
948,4
1051,38
1149,1
1284,13
1431,27
1459,26
1531,27
71,1
126,18
192,25
212,32
307,7
357,38
407,24
477,24
579,38
651,36
661,18
700,17
737,15
816,22
833,27
882,26
1014,0
1121,2
145,35
295,20
303,20
311,31
385,39
477,29
539,25
681,34
780,18
813,7
955,23
1012,27
1047,39
1124,18
1198,5
1281,1
1357,4
1475,37
111,26
229,0
342,20
376,6
475,5
590,10
598,31
726,19
834,6
916,18
1013,28
1089,31
1177,30
1273,23
1396,37
1442,7
1504,5
1650,5
1770,29
1893,39
98,27
209,27
238,34
307,11
417,5
461,26
533,22
624,3
646,39
755,36
768,34
922,25
1010,10
1024,10
1083,27
1187,25
1262,7
1430,0
1478,39
129,23
227,31
309,30
365,31
411,16
481,4
570,38
589,21
660,12
726,34
821,10
901,5
975,25
1019,28
1089,23
1198,34
1276,33
1370,21
0,31
92,28
161,33
165,1
191,32
292,39
393,16
463,32
608,38
643,6
680,15
685,16
806,15
887,38
970,26
982,25
1122,25
59,10
129,35
156,24
247,8
274,28
364,25
401,39
494,16
530,14
566,13
610,23
641,36
709,11
739,25
823,19
857,1
920,21
991,16
1054,2
124,27
223,27
290,34
306,11
435,5
477,26
542,22
632,3
657,39
762,36
811,34
938,25
1029,10
1042,10
1074,27
1139,25
1220,7
1382,0
1459,39
62,26
130,38
161,1
285,31
308,11
340,25
373,38
419,8
464,29
540,8
599,15
675,25
721,15
815,13
874,4
986,38
1088,1
1155,13
1249,27
1277,26
1330,27
52,1
121,18
125,25
146,32
246,7
294,38
372,24
439,24
560,38
635,36
648,18
688,17
733,15
872,22
891,27
919,26
1000,0
1107,2
143,10
246,4
302,2
318,10
356,3
369,34
447,26
547,15
596,5
664,12
741,1
812,21
917,12
1002,25
1096,35
1135,8
1296,27
1417,23
1431,7
1454,2
1476,11
21,38
80,16
169,27
184,8
230,25
306,13
406,4
453,5
552,18
658,33
706,35
786,19
890,9
959,32
1066,15
1080,9
1198,19
1224,18
1286,39
1340,23
1374,23
1482,12
30,23
136,31
221,30
282,31
336,16
439,4
534,38
563,21
635,12
693,34
777,10
872,5
946,25
1055,28
1122,23
1219,34
1296,33
1373,21
96,38
155,16
243,27
303,8
347,25
376,13
452,4
543,5
623,18
671,33
723,35
743,19
860,9
933,32
1053,15
1071,9
1171,19
1204,18
1239,39
1306,23
1324,23
1436,12
93,24
198,23
223,27
281,1
329,24
351,38
376,25
397,30
460,4
552,38
575,39
646,31
700,4
749,35
853,33
938,5
1077,7
1133,2
0,9
109,33
204,9
221,3
276,22
400,38
499,5
636,33
663,37
675,32
789,28
833,27
864,3
984,33
987,0
1029,16
1119,2
1187,35
123,38
270,32
353,10
371,0
499,2
610,30
681,15
738,32
890,17
960,11
1066,33
1133,26
1166,39
1249,21
1313,29
1358,19
1444,1
1543,25
1617,9
1749,34
1764,13
12,26
139,0
245,20
281,6
380,5
516,10
525,31
620,19
674,6
730,18
817,28
886,31
952,30
1045,23
1167,37
1232,7
1326,5
1416,5
1540,29
1637,39
94,29
179,26
192,31
272,20
382,39
451,39
521,9
670,6
809,8
926,23
1012,38
1085,31
1139,34
1186,9
1238,6
1298,10
1375,1
1414,24
1522,10
140,38
197,16
283,27
303,8
347,25
408,13
501,4
557,5
634,18
688,33
759,35
829,19
945,9
1025,32
1128,15
1149,9
1244,19
1280,18
1322,39
1329,23
1360,23
1422,12
109,27
183,27
201,34
304,11
429,5
479,26
560,22
652,3
654,39
769,36
791,34
870,25
961,10
971,10
982,27
1057,25
1169,7
1334,0
1363,39
35,9
113,33
190,9
207,3
251,22
370,38
479,5
588,33
601,37
613,32
713,28
761,27
842,3
913,33
930,0
969,16
1025,2
1125,35
1,26
90,0
186,20
219,6
337,5
438,10
444,31
549,19
640,6
715,18
825,28
889,31
945,30
1035,23
1174,37
1225,7
1316,5
1483,5
1596,29
1713,39
99,9
215,33
301,3
330,9
364,22
491,38
593,5
747,33
779,37
791,32
878,28
919,27
1020,3
1119,33
1128,0
1169,16
1273,2
1369,35
54,39
139,20
184,8
195,4
265,31
349,16
458,6
515,36
544,10
651,6
714,33
727,29
815,18
927,28
956,9
1058,32
1167,25
1205,28
1292,22
1306,9
1447,35
1556,18
111,38
164,16
253,27
303,8
345,25
388,13
478,4
511,5
591,18
637,33
701,35
785,19
890,9
962,32
1030,15
1050,9
1161,19
1184,18
1223,39
1302,23
1312,23
1401,12
86,26
156,38
194,1
281,31
307,11
375,25
399,38
444,8
490,29
586,8
594,15
673,25
746,15
881,13
895,4
958,38
1038,1
1164,13
1285,27
1320,26
1376,27
81,23
172,31
262,30
309,31
352,16
462,4
553,38
590,21
657,12
693,34
783,10
875,5
949,25
1054,28
1130,23
1223,34
1302,33
1429,21
94,26
224,0
380,20
418,6
563,5
651,10
656,31
759,19
870,6
983,18
1065,28
1135,31
1199,30
1286,23
1415,37
1483,7
1539,5
1693,5
1777,29
1893,39
27,23
102,31
180,30
304,31
345,16
405,4
494,38
516,21
580,12
634,34
712,10
810,5
884,25
967,28
1034,23
1131,34
1209,33
1321,21
97,24
205,23
227,27
308,1
355,24
385,38
418,25
448,30
528,4
637,38
713,39
793,31
826,4
874,35
941,33
1046,5
1169,7
1215,2
144,10
211,35
311,24
324,8
343,28
416,25
465,39
554,16
597,14
638,13
675,23
760,36
813,11
844,25
927,19
959,1
1020,21
1067,16
1137,2
29,35
175,20
192,31
252,20
317,39
401,29
442,25
570,34
671,18
707,7
782,23
860,27
933,39
1001,18
1111,5
1190,1
1276,4
1372,37
138,26
253,0
307,6
387,20
422,5
552,10
559,31
674,19
806,6
876,18
955,28
1025,31
1131,30
1203,23
1331,37
1377,7
1447,5
1579,5
1658,29
1758,39
103,27
197,27
237,34
309,11
437,5
462,26
539,22
626,3
636,39
725,36
746,34
820,25
926,10
934,10
985,27
1048,25
1159,7
1283,0
1316,39
138,10
249,4
398,3
431,2
517,10
573,34
612,26
663,15
702,5
762,12
837,1
948,21
1081,12
1180,25
1266,35
1310,8
1446,27
1571,23
1588,7
1593,2
1634,11
100,31
170,28
247,33
251,1
279,32
369,39
488,16
555,32
637,38
663,6
702,15
706,16
849,15
936,38
1019,26
1033,25
1121,25
37,10
108,4
273,3
305,2
384,10
508,34
583,26
632,15
682,5
750,12
827,1
893,21
994,12
1080,25
1160,35
1193,8
1340,27
1446,23
1453,7
1491,2
1529,11
2,12
131,3
173,39
288,18
369,33
439,9
584,14
649,36
737,29
771,13
901,24
941,28
964,32
1029,19
1123,36
36,24
135,23
156,27
208,1
276,24
318,38
340,25
366,30
400,4
529,38
572,39
629,31
690,4
728,35
796,33
923,5
1065,7
1091,2
121,27
212,27
265,34
336,11
429,5
479,26
557,22
641,3
675,39
784,36
817,34
960,25
1063,10
1083,10
1116,27
1197,25
1301,7
1418,0
1476,39
37,27
92,24
174,9
200,11
295,2
357,27
424,21
503,21
535,26
567,23
652,31
706,7
864,6
1003,3
1076,11
1148,15
1201,17
136,26
197,38
226,1
318,31
336,11
437,25
457,38
504,8
542,29
633,8
648,15
737,25
823,15
968,13
984,4
1109,38
1210,1
1310,13
1390,27
1459,26
1508,27
142,12
249,3
312,39
322,18
449,33
526,9
630,14
664,36
765,29
802,13
908,24
937,28
1022,32
1080,19
1158,36
109,31
226,28
304,33
305,1
330,32
427,39
546,16
615,32
689,38
701,6
749,15
751,16
900,15
988,38
1072,26
1103,25
1190,25
69,31
165,28
237,33
303,1
328,32
416,39
513,16
582,32
687,38
748,6
801,15
803,16
946,15
1023,38
1105,26
1170,25
1307,25
101,38
226,32
320,10
338,0
487,2
568,30
636,15
709,32
866,17
974,11
1073,33
1105,26
1136,39
1227,21
1306,29
1353,19
1473,1
1583,25
1658,9
1764,34
1824,13
33,27
102,27
156,34
228,11
308,5
359,26
428,22
533,3
542,39
680,36
722,34
796,25
892,10
901,10
945,27
1006,25
1045,7
1160,0
1226,39
57,26
130,38
173,1
298,31
326,11
426,25
454,38
500,8
537,29
623,8
641,15
716,25
770,15
907,13
930,4
1054,38
1145,1
1221,13
1330,27
1392,26
1466,27
108,10
172,4
275,3
307,2
376,10
512,34
575,26
637,15
682,5
746,12
833,1
919,21
1024,12
1093,25
1180,35
1236,8
1372,27
1482,23
1506,7
1531,2
1625,11
44,24
146,23
169,27
225,1
273,24
282,38
310,25
334,30
371,4
485,38
523,39
566,31
613,4
651,35
751,33
854,5
980,7
1046,2
89,38
147,16
232,27
251,8
294,25
347,13
440,4
501,5
577,18
606,33
667,35
714,19
838,9
917,32
1034,15
1040,9
1159,19
1202,18
1250,39
1262,23
1281,23
1345,12
80,10
145,4
302,3
309,2
336,10
462,34
531,26
596,15
642,5
706,12
792,1
849,21
951,12
1032,25
1116,35
1174,8
1294,27
1420,23
1433,7
1475,2
1521,11
130,26
257,0
307,6
413,20
453,5
562,10
570,31
673,19
789,6
872,18
968,28
1044,31
1156,30
1229,23
1357,37
1444,7
1502,5
1652,5
1797,29
1902,39
131,31
210,28
286,33
289,1
316,32
409,39
514,16
581,32
700,38
724,6
780,15
782,16
936,15
1026,38
1107,26
1143,25
1223,25
95,18
241,22
293,31
308,27
355,19
430,15
453,19
570,18
648,31
710,31
775,31
843,30
967,14
1039,21
1113,24
1224,2
1280,15
1395,11
1498,17
1625,38
1731,2
1794,14
1817,29
53,29
142,26
156,31
236,20
366,39
441,39
508,9
654,6
751,8
839,23
945,38
1034,31
1063,34
1134,9
1182,6
1224,10
1285,1
1346,24
1447,10
105,17
203,34
292,10
306,2
420,23
535,1
591,25
633,24
702,14
756,10
852,22
958,35
998,39
1062,5
1177,13
1250,4
1384,21
1518,39
1526,27
1576,13
146,27
168,24
201,9
305,11
403,2
466,27
519,21
595,21
668,26
708,23
765,31
814,7
924,6
1016,3
1083,11
1121,15
1158,17
118,38
273,32
357,10
380,0
535,2
638,30
755,15
849,32
990,17
1084,11
1186,33
1215,26
1248,39
1344,21
1394,29
1441,19
1526,1
1635,25
1709,9
1795,34
1809,13
15,1
69,18
108,25
125,32
231,7
249,38
321,24
384,24
493,38
541,36
549,18
655,17
709,15
845,22
863,27
903,26
1040,0
1149,2
132,10
207,35
260,24
301,8
329,28
434,25
462,39
490,16
508,14
546,13
590,23
668,36
719,11
748,25
824,19
858,1
890,21
941,16
999,2
2,29
88,26
100,31
177,20
304,39
362,39
435,9
538,6
654,8
779,23
884,38
953,31
982,34
999,9
1045,6
1089,10
1139,1
1165,24
1276,10
95,39
175,20
224,8
242,4
340,31
456,16
565,6
618,36
654,10
731,6
786,33
799,29
912,18
1027,28
1120,9
1218,32
1285,25
1350,28
1438,22
1452,9
1578,35
1698,18
42,10
122,4
272,3
304,2
388,10
446,34
514,26
594,15
638,5
702,12
801,1
868,21
988,12
1076,25
1166,35
1214,8
1355,27
1449,23
1464,7
1476,2
1563,11
145,26
244,0
395,20
426,6
583,5
721,10
729,31
854,19
980,6
1053,18
1167,28
1238,31
1361,30
1443,23
1544,37
1605,7
