"Time","Event"
319,44
325,56
332,63
333,11
340,76
344,64
354,73
355,72
361,36
364,20
366,46
370,44
372,33
375,33
376,72
389,28
391,9
393,48
396,82
404,34
420,44
421,27
422,23
430,18
440,28
446,43
448,2
451,40
453,79
454,66
471,24
474,30
483,49
552,11
606,55
613,33
685,74
747,5
821,41
918,26
59,59
146,84
253,36
275,44
300,24
304,44
307,44
309,43
312,26
317,79
324,33
338,5
342,48
350,2
350,4
359,33
363,72
367,74
375,9
381,18
382,82
387,50
390,59
395,41
412,73
435,12
450,66
457,40
468,64
475,30
486,16
489,34
497,27
497,43
507,24
513,36
519,28
543,11
545,46
587,11
594,23
624,33
652,72
656,55
781,49
789,56
792,76
889,28
988,63
1067,20
63,59
128,84
271,36
285,59
321,73
327,30
335,64
346,5
352,34
358,24
359,79
368,43
371,82
374,28
390,48
391,11
393,44
403,33
408,11
412,41
434,66
443,44
457,36
458,27
460,9
511,33
519,16
533,26
535,55
553,12
588,46
591,72
616,74
674,43
687,72
736,23
778,49
801,56
808,76
868,28
973,63
1029,20
1154,2
1218,44
1239,24
1262,18
1296,50
1308,4
1318,33
1457,40
133,50
189,3
195,67
232,43
233,17
287,8
301,26
301,53
304,58
309,59
311,42
324,13
324,64
335,28
336,77
337,48
338,67
354,27
381,20
384,55
387,38
389,27
392,49
395,47
406,19
413,17
414,31
415,25
425,24
428,34
438,74
442,8
454,47
455,76
471,64
479,42
500,84
565,1
597,69
650,28
774,43
17,61
117,20
221,33
248,34
268,6
282,79
299,0
315,71
322,61
325,38
326,37
331,46
339,42
339,40
340,28
341,53
341,17
353,75
356,60
356,61
358,31
363,8
365,76
368,33
369,36
384,41
384,60
388,2
416,42
417,19
421,46
430,56
438,13
457,52
484,54
487,40
499,1
544,4
565,36
568,79
670,27
67,59
113,84
174,50
186,4
214,59
229,34
233,36
237,28
256,24
265,33
280,64
303,63
321,28
324,33
327,79
327,27
331,44
338,76
347,82
347,46
354,11
359,55
359,36
359,16
361,33
361,40
363,23
377,20
404,43
420,72
450,5
453,74
461,49
469,2
480,66
490,56
500,18
505,41
572,12
627,73
651,9
662,44
665,26
685,48
697,44
698,43
720,72
743,30
780,11
907,24
89,10
122,6
140,25
318,41
321,0
321,78
327,49
330,39
334,52
335,84
336,23
339,21
351,58
355,16
356,36
360,34
366,52
391,45
392,65
404,28
410,83
416,15
437,33
442,28
455,49
462,57
470,2
500,49
510,32
525,73
543,62
580,73
603,31
700,35
705,46
716,44
85,46
150,23
228,4
231,65
249,11
257,82
263,13
302,52
309,11
315,58
323,69
350,79
351,71
353,63
371,64
379,82
385,57
391,18
391,15
394,60
394,19
395,47
410,26
445,51
491,40
496,0
510,84
566,8
582,51
660,0
665,4
684,11
760,18
820,76
862,23
926,70
969,27
1063,9
1066,11
1209,49
31,20
156,53
230,41
259,31
278,55
301,57
310,42
311,8
331,67
333,8
337,8
343,26
346,58
346,54
348,29
352,73
356,46
366,19
379,77
380,50
380,13
383,27
388,28
388,74
412,4
414,9
417,42
430,74
446,84
451,34
464,23
467,75
471,81
486,38
521,43
541,29
560,0
566,61
588,1
636,7
6,55
30,37
31,59
78,40
95,7
132,47
159,49
193,43
250,32
273,39
349,81
376,31
401,20
453,5
501,34
537,81
588,70
687,3
719,77
760,23
861,69
949,48
1005,43
1012,48
1019,44
1077,53
1244,20
1342,40
1403,49
1422,21
1526,77
1584,66
1669,1
1707,56
4,61
125,20
246,8
251,34
309,31
346,33
357,1
360,6
361,61
376,4
378,2
395,41
412,28
440,40
445,42
457,56
457,13
465,60
473,19
475,46
480,60
485,27
492,54
509,71
523,76
544,79
548,36
561,0
595,53
618,17
644,61
646,36
667,79
680,38
724,75
731,37
792,46
793,42
859,33
949,52
964,40
1,81
43,12
89,71
236,28
248,83
256,13
301,63
309,2
312,33
319,1
327,7
340,8
357,2
358,71
361,45
367,73
372,36
381,78
383,40
391,48
395,75
401,1
416,50
440,1
460,76
482,5
496,41
497,79
501,81
541,35
554,30
565,18
587,22
600,62
648,49
659,76
692,19
706,39
721,25
727,35
737,36
90,0
205,58
306,27
327,2
328,47
333,32
354,76
365,17
368,8
369,55
370,83
372,4
374,63
389,22
394,36
397,2
413,27
417,78
422,28
431,66
433,11
437,5
441,67
445,27
467,66
469,30
470,2
475,69
487,64
505,29
513,6
556,23
585,56
690,68
696,82
786,56
913,3
120,0
207,58
241,68
260,82
275,4
288,2
301,56
310,27
322,17
324,29
325,22
330,69
339,28
341,55
343,5
343,67
348,30
353,11
357,2
358,23
360,64
366,56
376,47
382,78
389,63
393,32
410,83
432,27
441,27
449,6
459,66
473,8
492,3
512,66
529,36
611,76
642,2
47,46
121,23
143,4
212,11
254,65
265,9
266,70
296,52
328,0
329,82
331,27
342,23
347,11
353,63
361,79
380,4
383,40
402,69
405,49
419,15
423,11
425,51
444,71
444,60
444,8
460,58
471,18
475,13
477,57
487,19
501,82
525,11
528,26
535,76
553,64
591,47
629,18
722,84
793,51
866,0
149,7
263,53
274,32
293,47
294,77
297,54
298,52
306,36
317,70
319,13
333,55
339,71
356,38
359,5
369,15
392,68
399,74
400,84
403,73
406,50
424,77
445,50
468,4
469,17
474,70
479,15
483,60
486,73
491,67
493,4
509,38
509,51
516,45
532,10
537,9
546,70
558,42
565,65
581,32
591,27
595,8
634,82
638,82
647,4
649,26
710,21
77,53
128,29
210,45
244,69
307,54
320,32
331,66
332,17
342,53
346,60
355,33
358,12
428,47
437,8
463,43
478,84
512,4
532,84
583,8
601,20
604,59
651,36
679,42
783,1
838,69
847,31
864,53
898,11
905,70
911,39
923,35
925,60
934,63
944,47
1004,61
1011,16
1025,17
1047,60
1144,38
1148,32
138,35
205,7
235,24
248,39
256,23
277,37
291,58
296,22
319,58
321,32
330,66
337,64
347,47
359,51
362,63
364,74
369,48
381,67
408,73
418,83
420,70
421,30
448,26
451,64
469,57
497,61
555,75
588,44
677,40
766,2
844,66
898,27
955,72
1015,61
1069,21
1122,82
1228,10
1260,46
1289,62
1316,47
1329,19
1351,56
1364,68
1375,16
1400,23
1457,2
1591,14
80,50
130,3
237,8
307,42
309,43
319,25
327,55
328,24
335,49
336,8
342,59
350,43
350,17
354,64
355,27
358,69
358,27
369,42
372,17
383,77
383,64
384,58
387,1
387,19
388,26
394,74
399,53
408,28
411,67
412,28
463,84
493,20
504,48
508,67
550,13
555,38
555,34
564,47
568,47
596,31
628,76
16,7
113,53
170,52
183,55
303,4
307,65
315,68
320,70
346,27
347,4
347,15
353,73
360,21
363,50
371,13
375,54
377,82
378,38
378,47
395,73
398,60
402,15
405,82
405,5
412,45
467,32
470,70
475,26
487,36
494,50
494,77
510,51
532,8
536,4
573,42
582,32
586,10
732,70
736,71
747,9
788,84
795,77
836,38
844,17
866,67
907,74
10,53
70,29
133,45
134,69
179,32
198,54
256,53
266,66
313,8
314,60
314,32
315,33
316,35
322,61
324,36
336,12
337,53
350,60
360,4
363,47
363,8
366,70
367,69
383,84
387,59
387,31
394,63
398,43
403,17
410,84
422,38
429,17
440,39
472,11
492,47
497,42
498,20
506,16
551,60
570,1
78,48
149,77
189,72
246,13
308,17
322,55
337,26
351,31
355,83
381,60
391,47
393,49
396,63
406,23
418,66
443,19
451,67
452,12
461,23
464,82
466,49
466,1
491,42
495,57
502,77
524,53
540,29
541,65
544,52
566,71
573,84
588,78
619,29
637,16
661,45
730,16
745,54
824,65
906,14
1024,35
1051,24
44,46
104,23
204,11
293,82
303,4
317,71
318,49
324,8
325,15
338,0
340,4
358,64
366,58
371,11
376,79
379,76
393,27
408,65
423,52
432,18
438,23
463,70
487,19
504,63
511,69
512,84
552,9
580,51
585,82
628,0
699,51
709,11
803,11
835,60
850,13
886,57
986,47
994,26
998,40
1018,18
110,80
121,47
151,44
195,68
225,70
241,37
311,74
328,20
335,2
345,1
358,12
358,59
364,48
366,67
370,39
372,49
373,33
380,11
381,27
386,55
386,16
387,24
395,22
406,35
413,7
433,81
438,42
449,28
450,26
465,9
466,64
469,24
472,74
473,63
475,60
481,73
482,74
482,18
547,63
557,84
570,22
584,64
613,26
618,52
651,14
668,33
58,31
155,37
214,37
313,28
331,28
339,46
347,84
374,1
374,19
381,81
387,9
387,17
390,19
391,21
391,48
392,4
395,59
427,77
435,2
447,7
462,77
496,72
510,45
529,47
579,48
597,52
645,24
650,9
654,27
690,1
711,23
733,78
771,35
797,12
808,44
145,21
276,3
310,7
312,82
341,9
345,44
348,39
350,77
366,3
367,35
369,32
371,35
376,39
384,83
389,55
390,28
395,73
398,41
402,78
416,55
433,63
435,53
437,63
462,29
527,62
532,63
572,17
582,65
604,61
618,78
632,51
653,80
683,64
700,32
713,15
738,81
782,79
787,6
804,67
4,8
105,2
146,82
277,15
280,63
305,78
308,63
321,38
329,8
331,1
332,34
340,72
341,9
349,5
349,31
353,16
356,54
367,39
373,34
382,10
393,43
394,73
397,3
398,39
400,48
403,17
403,15
414,68
425,9
430,12
432,7
443,68
445,34
453,49
455,24
539,45
539,54
566,43
589,33
599,58
742,65
72,80
149,38
274,15
294,66
306,30
312,64
332,57
341,65
343,21
355,68
358,12
367,3
367,26
368,15
384,67
385,16
386,11
388,63
392,46
398,44
399,68
409,19
427,13
432,8
433,31
443,52
446,23
463,80
471,65
489,55
498,83
504,9
543,4
547,29
551,10
585,36
612,75
630,54
684,83
82,11
164,72
250,27
306,48
311,79
339,23
365,84
369,64
373,45
380,17
380,15
384,47
399,73
441,38
456,52
462,50
475,16
549,63
558,22
558,20
597,20
611,12
613,72
638,49
649,23
659,33
703,62
703,55
756,73
787,1
789,47
819,53
831,80
831,81
885,52
889,82
950,56
93,61
218,20
308,8
318,17
328,36
339,31
340,4
343,61
344,34
353,33
358,27
364,75
365,61
367,1
375,42
376,19
378,2
379,60
380,60
385,53
390,56
394,38
395,71
396,76
401,41
422,79
422,79
424,0
439,37
447,28
454,36
462,54
470,6
476,46
478,40
493,13
511,42
567,46
633,33
723,52
818,40
86,52
90,24
107,19
275,62
284,56
287,0
304,40
315,27
317,54
322,32
333,44
333,30
354,54
360,64
371,41
386,27
395,58
398,54
402,27
407,32
416,5
418,20
423,43
430,27
437,27
447,75
469,72
469,45
483,21
538,39
544,14
551,82
564,43
571,65
615,42
620,53
621,67
625,43
645,32
647,20
672,3
685,66
701,75
741,58
777,49
51,58
139,26
170,29
172,42
201,21
202,61
224,49
229,22
230,63
244,59
271,8
281,63
313,55
316,37
326,59
328,30
339,81
341,24
343,61
348,17
376,25
385,80
405,28
420,66
423,5
431,9
518,77
523,12
558,74
564,49
574,65
595,79
597,66
603,35
624,69
670,59
673,28
675,62
764,2
767,42
780,10
41,80
78,38
163,15
313,66
315,44
321,8
336,21
344,11
367,68
372,3
379,68
382,4
386,30
395,31
422,19
433,29
444,23
464,65
464,80
472,26
477,9
482,16
486,64
488,67
514,65
550,10
551,75
569,52
615,54
620,83
673,83
683,12
702,13
706,57
762,46
805,63
895,36
906,55
962,15
107,59
180,84
203,64
219,34
235,44
276,36
279,30
289,41
293,44
301,66
302,63
312,59
314,43
316,5
316,18
317,9
319,72
328,55
329,82
331,2
334,16
338,33
338,44
339,79
341,26
343,11
351,74
351,20
356,43
362,12
371,50
372,28
379,33
386,56
389,72
399,76
412,46
427,24
429,11
431,27
434,73
435,49
468,23
470,4
473,24
473,33
494,48
497,28
571,36
603,40
65,49
133,40
244,57
276,15
307,21
309,5
309,28
318,46
321,50
351,84
352,73
371,7
378,31
382,57
390,65
393,10
398,26
411,25
434,22
439,59
440,23
441,68
486,32
557,59
561,7
581,46
631,8
658,2
672,22
688,52
692,53
88,20
169,53
174,74
218,46
240,77
248,41
265,38
302,29
303,81
303,84
305,23
308,42
309,8
311,4
312,43
319,27
336,29
339,1
340,42
354,31
367,75
370,0
386,19
388,26
389,8
392,67
396,73
405,50
409,13
416,28
423,7
432,55
449,74
506,34
559,9
605,61
637,8
712,57
779,58
915,54
16,7
84,61
96,8
101,57
196,79
218,36
295,46
304,51
310,12
314,12
319,49
320,35
327,80
336,37
340,78
346,8
349,51
355,1
357,65
359,40
361,20
369,56
371,31
378,15
381,4
393,73
394,77
395,2
405,69
411,62
426,56
433,14
454,25
463,37
464,9
476,1
493,10
510,0
541,54
600,39
118,0
215,58
305,3
315,76
316,56
319,55
328,47
331,4
336,30
338,67
345,83
352,27
365,64
365,23
373,82
385,5
386,2
391,11
394,32
396,2
401,28
409,22
420,29
422,2
432,17
447,27
472,78
476,66
481,63
503,69
511,66
521,6
544,8
594,56
636,27
637,68
686,36
6,53
74,29
144,45
209,69
272,54
304,31
304,38
306,84
311,61
336,53
350,63
352,17
353,32
364,66
368,36
376,8
382,60
393,43
397,69
399,59
423,47
424,53
424,17
431,32
456,47
463,16
463,4
483,12
497,70
499,11
506,42
518,60
525,35
527,20
566,60
591,1
637,8
644,33
646,84
678,39
15,50
70,3
173,8
173,43
301,48
305,34
312,19
315,64
319,17
343,47
351,24
362,31
365,84
368,59
375,67
375,8
378,49
379,27
384,77
393,64
403,53
428,74
442,20
472,26
482,55
488,67
512,13
526,47
529,69
542,28
549,28
550,1
551,38
558,42
588,76
593,17
609,27
669,43
670,25
773,42
864,58
87,49
166,40
274,57
287,5
310,23
336,15
352,52
369,2
373,10
379,7
393,68
399,53
417,59
418,50
428,46
444,7
457,22
472,84
478,46
538,25
540,59
560,22
651,8
708,26
783,21
810,28
856,57
935,31
1034,32
1055,73
1070,65
119,72
152,43
277,77
301,50
301,23
303,74
313,62
323,40
323,82
346,59
359,76
383,59
385,79
390,67
393,51
393,27
397,51
404,2
437,73
445,60
446,72
455,0
467,80
509,26
534,17
539,24
542,39
569,2
619,16
627,16
654,22
657,42
672,7
734,23
808,35
824,38
853,3
860,43
944,61
1081,59
67,48
68,17
111,72
136,77
219,13
263,49
312,14
313,67
319,52
323,63
328,42
340,71
343,47
349,84
367,29
384,49
390,19
390,23
393,16
397,29
402,23
410,35
413,31
417,45
435,1
440,57
451,77
470,65
476,16
479,83
480,24
488,66
497,26
534,53
550,78
554,12
557,54
558,65
645,55
648,60
667,82
59,58
167,26
258,49
262,63
264,66
282,29
294,79
308,17
313,74
334,61
341,42
344,66
346,59
361,25
365,28
366,22
366,21
368,65
369,8
374,10
374,81
378,59
379,28
381,69
389,61
407,63
412,5
438,35
439,62
441,24
456,12
464,59
485,37
505,9
522,30
559,42
597,49
615,80
629,77
639,2
660,55
109,64
161,23
203,70
312,46
315,41
320,7
343,65
360,78
363,18
365,59
370,8
371,38
380,7
382,40
388,15
393,49
402,57
416,84
423,59
433,81
437,28
437,17
447,8
449,8
456,16
475,20
478,57
478,66
481,71
483,82
484,5
495,12
507,6
509,58
522,83
533,37
536,7
547,4
555,64
635,75
26,46
93,23
179,11
307,57
344,9
348,82
349,11
355,52
365,79
367,23
371,4
371,60
376,0
376,27
377,51
378,70
396,71
396,0
398,18
401,13
411,47
415,76
418,26
434,8
436,63
436,18
449,65
452,11
456,15
472,11
479,64
488,40
491,69
498,58
556,4
598,19
608,49
637,82
655,84
747,51
93,48
147,77
202,13
305,66
307,1
314,12
322,31
324,35
327,57
336,72
356,17
381,42
381,24
388,49
389,47
389,23
392,23
398,54
399,26
401,55
406,78
406,63
412,49
428,53
450,19
455,29
458,65
460,82
463,60
499,65
512,83
516,67
547,14
576,84
647,16
667,52
687,77
689,29
724,71
788,45
858,16
6,64
65,23
102,70
315,49
315,75
315,15
320,16
329,71
337,5
340,59
353,40
354,64
362,84
366,8
373,37
375,78
385,59
387,7
388,46
390,8
414,57
425,20
432,38
450,66
460,65
463,6
485,57
493,17
515,81
517,7
544,28
556,4
564,41
594,82
628,12
638,58
642,83
677,8
737,18
781,7
70,64
122,23
160,70
237,75
249,15
277,40
318,64
324,65
325,12
328,78
333,28
333,8
339,37
349,58
355,7
355,8
369,84
372,18
374,49
377,38
392,57
398,7
404,4
412,59
416,81
419,20
419,6
421,59
435,66
444,82
537,83
554,17
563,8
574,41
581,71
635,16
672,7
744,57
780,5
829,46
94,65
132,64
164,49
170,23
170,38
208,70
266,17
284,8
310,15
312,12
314,18
319,58
320,20
322,59
334,37
340,6
343,7
352,81
363,64
366,71
369,28
382,78
393,84
413,7
420,75
431,82
439,83
450,16
458,40
459,4
478,66
479,59
499,8
499,7
506,41
519,57
602,5
637,46
729,8
735,57
9,35
98,22
172,33
234,75
291,48
303,81
308,23
311,24
313,7
315,0
315,25
323,23
323,48
328,38
333,75
335,29
336,16
351,17
355,40
371,58
373,16
377,70
384,54
387,75
389,62
394,81
395,13
412,23
414,52
417,62
426,49
436,71
451,67
466,39
481,10
485,20
492,14
501,31
3,49
82,40
182,57
196,5
250,26
269,25
300,46
317,21
324,8
325,22
334,68
345,28
347,84
386,2
393,57
423,53
470,52
473,31
540,50
545,10
573,73
575,32
598,7
608,65
630,15
640,22
644,59
659,23
730,46
731,59
772,7
142,11
231,72
287,47
293,47
301,17
307,27
310,15
317,64
326,38
329,22
336,49
358,52
368,52
380,33
381,72
393,20
397,63
398,62
399,82
413,81
423,53
441,1
448,56
460,80
460,23
465,55
474,12
510,20
526,73
535,73
539,23
548,84
554,48
556,45
573,79
633,16
702,50
39,59
152,47
181,49
228,43
277,44
288,20
296,31
298,40
306,69
320,56
330,7
334,32
336,43
338,1
339,48
343,40
345,5
349,37
360,55
372,48
376,3
388,34
394,81
395,77
408,53
430,81
433,39
491,70
499,49
505,23
552,20
552,21
652,77
758,66
93,53
203,73
273,25
280,39
294,25
295,39
309,29
348,73
351,30
354,71
369,79
382,81
383,20
386,57
387,24
389,66
390,56
394,41
395,4
395,14
402,80
408,43
414,81
426,59
446,72
446,68
451,79
471,74
476,3
480,7
487,7
512,11
537,80
570,5
616,46
47,64
79,15
93,23
134,70
143,8
211,59
212,78
232,64
242,7
243,37
245,17
298,81
301,20
303,59
316,49
316,46
322,82
335,57
342,8
353,66
354,16
356,41
362,65
363,71
368,75
408,40
413,57
421,38
423,84
438,12
454,58
477,28
493,5
498,7
501,7
529,18
582,8
607,83
644,6
769,4
4,20
109,53
187,41
265,73
286,77
320,28
322,75
329,26
331,23
336,0
342,1
345,29
351,29
352,74
361,50
362,38
367,43
379,27
385,67
386,55
408,4
408,81
416,42
436,42
473,31
479,7
507,74
525,8
550,9
607,8
649,34
683,57
738,58
763,61
850,13
885,84
891,54
919,8
922,46
931,19
68,72
147,27
171,20
251,20
278,51
297,54
308,61
309,42
333,52
363,55
365,52
380,15
381,33
382,73
383,20
385,49
389,22
390,80
406,38
416,15
418,70
429,50
434,10
448,74
451,33
464,55
471,6
480,9
492,27
542,13
552,10
555,53
608,80
627,0
633,57
683,68
705,20
722,20
802,52
140,45
230,2
301,10
317,81
317,48
319,27
331,80
340,65
357,72
359,12
360,84
360,69
370,66
372,63
384,15
387,39
387,72
397,65
402,17
409,21
414,50
420,70
427,78
427,0
446,38
474,63
509,36
513,34
526,53
533,59
555,25
563,58
573,39
582,11
595,2
636,67
716,44
751,49
775,18
855,70
69,8
146,2
192,82
245,12
299,54
302,9
304,34
306,1
309,5
324,68
329,49
332,73
332,38
346,39
353,63
355,45
362,65
364,34
365,72
368,48
369,3
372,15
378,9
391,39
391,15
392,7
392,8
396,78
409,68
417,58
422,33
429,54
438,10
455,63
458,16
461,17
480,31
487,34
527,43
563,43
572,24
47,61
150,20
280,34
303,8
306,60
310,41
315,4
316,33
321,61
322,52
334,60
337,42
349,13
350,1
365,40
372,54
374,17
380,38
382,71
383,28
396,79
397,56
399,31
431,33
434,36
438,27
478,36
516,53
532,6
557,2
625,40
647,19
705,76
737,0
744,46
817,61
817,37
870,42
889,75
909,46
919,79
81,64
144,23
156,38
179,65
181,70
184,49
286,7
323,15
337,64
337,78
338,66
342,57
346,46
349,18
349,8
350,59
355,71
364,7
370,7
371,5
375,37
375,75
391,41
404,16
407,83
410,40
429,28
431,12
435,59
448,58
454,8
478,57
498,84
505,20
525,8
529,6
541,81
544,4
578,82
609,17
100,52
108,24
132,19
181,56
187,32
209,64
274,67
278,49
288,0
302,20
311,58
312,27
312,32
319,43
327,32
329,43
337,41
341,75
347,66
353,5
355,54
360,27
362,62
372,54
385,21
387,42
391,53
395,30
396,54
397,44
414,27
418,45
465,72
465,82
475,27
494,40
494,14
503,75
525,65
528,39
530,58
532,20
551,27
581,43
588,3
99,70
180,78
217,61
309,18
310,61
315,23
322,84
324,57
351,45
364,26
368,32
371,36
371,64
371,4
385,30
395,1
396,28
418,47
420,47
424,39
440,82
459,23
472,37
492,56
502,14
597,79
625,58
700,19
773,24
783,4
829,45
861,68
899,3
97,29
171,3
277,13
294,64
294,72
300,29
305,43
316,36
317,7
336,14
340,3
343,2
345,28
346,7
346,27
347,56
348,1
351,14
355,47
357,35
361,32
366,1
369,79
371,23
374,1
419,0
421,13
441,82
444,7
445,10
466,13
466,81
473,28
499,66
507,14
515,25
533,18
540,35
583,68
607,70
629,48
641,61
661,21
695,42
769,13
14,48
89,77
133,13
212,16
239,29
267,17
274,84
283,71
305,72
305,19
333,45
335,52
344,26
350,57
358,23
366,82
380,49
384,53
389,78
390,16
393,66
410,67
448,42
453,1
470,12
478,54
494,49
498,47
498,60
526,14
538,65
548,63
562,55
591,31
591,23
623,35
634,29
706,65
718,24
738,83
882,77
133,46
183,23
234,4
265,11
309,26
313,47
318,13
321,82
330,65
333,71
338,18
349,51
354,19
357,52
367,11
369,40
372,79
379,51
381,15
402,0
408,82
436,58
439,63
442,0
446,8
476,60
482,11
487,69
508,57
532,64
553,4
561,18
622,76
644,70
700,9
703,84
709,23
763,27
767,11
874,49
126,7
223,53
284,52
289,54
290,42
295,55
314,74
321,82
324,73
328,32
329,82
338,51
345,13
347,38
347,68
362,15
364,77
365,4
367,60
369,47
370,70
372,21
382,77
392,73
394,17
397,27
403,5
406,26
406,70
410,15
413,70
416,67
421,10
470,9
470,50
476,8
484,4
489,50
493,36
520,38
530,32
536,45
548,4
571,71
597,84
655,65
13,72
51,33
102,27
105,10
115,55
117,51
123,20
213,55
216,20
239,38
297,33
322,73
323,80
325,74
326,10
333,52
336,80
363,15
366,20
374,52
381,57
385,52
388,42
389,6
396,53
397,49
438,22
449,61
454,50
494,27
494,54
498,20
505,70
567,68
569,15
587,0
605,13
608,9
688,20
82,70
91,47
148,36
173,78
183,61
247,61
276,30
287,32
316,26
318,64
340,1
341,37
345,84
346,23
364,45
364,4
402,23
487,47
545,56
591,82
624,28
650,14
712,79
740,58
744,19
818,24
876,4
906,68
1009,45
1144,3
1154,18
1222,57
1311,39
6,64
99,18
144,55
226,19
234,29
250,69
311,53
319,57
333,82
360,61
365,43
371,66
372,63
384,69
386,25
389,29
391,11
401,49
413,76
445,66
457,84
459,25
471,0
494,59
528,34
558,19
606,64
623,8
645,67
673,4
738,21
744,19
782,62
849,21
879,3
925,43
1013,42
51,80
80,47
114,37
130,44
133,55
189,70
205,73
207,68
230,26
263,2
278,20
301,1
309,64
322,74
322,49
331,26
333,67
336,22
352,63
359,59
365,84
373,27
375,22
384,7
393,35
401,42
409,18
421,33
429,14
436,28
442,74
455,60
468,24
491,16
506,64
512,81
517,74
527,24
582,11
592,48
617,12
652,9
665,33
696,39
775,63
905,52
131,80
167,47
199,68
248,59
250,44
291,70
302,14
314,74
319,37
325,64
325,33
337,12
340,20
346,11
352,73
354,64
355,16
357,27
365,63
374,74
382,26
386,74
387,55
414,2
416,1
417,67
438,7
441,24
467,48
468,39
484,18
486,60
488,28
493,22
495,81
496,35
497,26
534,24
557,9
574,22
591,49
660,33
714,42
752,63
872,52
881,84
78,74
179,33
202,39
244,80
303,65
307,11
308,75
319,57
326,5
333,23
336,77
339,69
339,6
350,21
350,32
355,29
360,81
381,76
389,42
401,31
406,59
415,44
426,20
430,74
456,53
463,28
465,63
483,62
487,79
493,44
500,10
525,40
534,69
547,20
564,35
580,73
581,18
586,50
592,30
655,34
701,52
766,57
840,37
883,74
57,62
110,40
139,5
181,53
294,54
295,4
302,71
311,39
315,76
319,48
323,78
326,43
331,31
337,70
341,15
363,20
368,35
369,55
369,8
381,19
393,53
393,62
398,22
425,55
437,9
443,46
452,36
453,77
453,29
491,4
522,46
529,12
538,82
553,29
608,38
133,20
197,53
266,46
271,41
301,8
307,54
308,13
310,28
313,8
314,50
324,8
325,34
333,74
337,81
338,19
344,84
348,77
362,73
368,23
369,4
372,27
380,38
411,74
416,57
431,61
443,9
493,58
495,29
514,29
549,1
550,42
578,0
586,75
626,31
629,67
648,55
648,7
650,42
675,43
711,26
34,7
135,53
172,15
205,55
208,52
234,77
281,74
294,47
308,51
310,13
311,70
319,4
321,17
323,8
333,82
343,67
346,15
352,5
354,70
355,42
370,10
375,38
379,68
380,21
383,9
387,54
393,77
400,82
414,70
423,60
430,50
432,27
437,50
462,4
470,26
488,73
508,45
532,38
550,36
557,4
557,71
614,84
635,32
667,65
721,73
814,32
83,46
159,23
246,11
293,11
303,4
307,47
313,26
316,27
329,13
341,51
345,52
345,60
356,69
360,71
369,0
390,57
396,65
397,79
400,40
410,49
417,11
426,11
429,63
454,82
458,8
512,18
571,64
585,4
624,0
684,84
684,18
696,76
699,15
733,58
755,51
774,9
783,23
816,70
840,19
902,82
109,59
212,84
249,43
286,48
294,73
304,12
312,20
315,44
315,27
317,56
318,64
318,33
323,76
345,36
347,28
351,16
352,59
353,63
365,33
368,43
373,33
377,24
388,44
388,55
389,2
391,34
405,40
416,46
417,36
418,28
439,11
443,23
459,9
467,79
477,74
480,18
492,44
514,66
518,72
522,49
539,30
542,24
542,50
543,5
574,41
610,11
633,4
722,82
729,26
765,72
141,74
286,5
287,20
298,33
308,74
310,62
311,42
312,21
313,32
313,63
327,81
331,53
337,69
341,80
345,57
347,20
353,39
353,29
359,79
361,6
363,35
369,44
382,75
384,10
388,44
391,73
402,40
410,69
417,28
420,23
430,52
432,30
433,50
450,18
469,57
470,65
473,34
491,76
506,77
529,37
537,11
555,59
566,31
574,74
24,35
137,23
232,24
251,66
264,46
307,7
322,39
323,19
331,30
336,10
340,40
345,44
346,63
346,74
349,47
351,75
354,72
369,26
383,61
384,83
389,58
390,62
392,2
399,37
402,14
414,66
415,21
430,64
437,64
448,48
453,2
455,61
466,27
470,68
474,82
489,58
509,70
539,73
560,47
581,16
584,22
597,57
632,32
644,67
649,23
683,51
696,56
57,72
80,43
202,50
220,77
284,59
330,82
334,24
334,62
344,60
344,74
350,0
352,59
355,23
364,40
373,59
377,17
386,80
393,76
414,79
425,67
449,39
455,72
470,16
510,73
515,51
516,26
560,22
567,2
625,16
634,38
697,42
768,7
775,35
815,43
879,23
916,61
975,3
981,51
1104,27
1193,2
25,61
128,20
263,34
289,17
302,38
310,2
339,46
342,33
351,8
354,36
366,36
368,71
393,33
396,1
398,37
399,61
403,41
404,19
429,56
430,6
447,31
453,60
466,75
478,42
483,52
493,42
499,46
509,28
510,79
511,27
529,40
537,40
543,53
563,0
566,60
575,61
601,4
608,76
658,13
679,54
711,79
144,72
232,27
243,20
246,50
287,42
312,49
318,52
318,54
319,70
325,10
333,27
335,6
352,80
361,51
363,61
365,13
367,74
373,20
374,38
374,52
375,33
380,20
383,22
393,73
395,68
412,33
417,55
419,20
421,15
422,0
433,15
449,9
486,53
489,55
494,80
501,52
510,10
615,57
634,20
94,10
138,6
152,25
282,28
306,16
307,36
312,34
324,52
328,23
329,0
331,45
344,15
359,49
369,41
379,73
382,35
384,58
397,57
410,2
419,49
435,65
440,62
446,31
451,33
468,52
482,39
484,84
522,49
541,21
601,78
700,83
808,28
837,73
870,32
970,46
976,44
132,31
150,6
184,78
264,38
271,60
315,21
317,39
332,41
334,81
338,31
340,30
340,41
352,8
357,61
374,66
381,11
388,15
390,26
392,38
396,6
398,84
403,14
404,12
407,81
410,73
424,48
441,9
448,75
482,40
512,64
533,10
617,43
715,6
775,69
851,39
7,49
79,40
188,57
306,2
