"Time","Event"
2644,78
2696,1
2724,8
2883,40
2932,2
21,61
113,20
211,34
297,8
389,31
457,41
581,56
718,53
759,2
847,19
956,46
1027,42
1083,60
1160,28
1215,60
1265,71
1311,36
1383,17
1436,38
1453,33
1572,6
1672,40
1749,76
1795,0
1895,61
1962,75
1984,79
2077,37
2123,42
2187,46
2254,33
2344,52
2362,40
2419,4
2498,61
2624,13
2662,54
2701,79
2780,36
2798,1
2889,27
84,23
103,13
239,84
296,30
386,2
537,38
609,64
734,53
792,56
824,34
892,35
975,65
1017,70
1064,59
1115,31
1195,29
1304,23
1437,78
1441,81
1518,50
1617,60
1718,19
1799,61
1834,66
1905,72
1996,2
2102,65
2188,63
2229,2
2272,75
2319,34
2429,25
2541,25
2590,11
2695,22
2764,59
2818,65
2979,4
3065,61
3185,54
3,80
40,47
160,70
300,44
380,68
394,37
485,20
562,7
616,60
711,63
760,2
781,74
793,27
924,64
1004,48
1094,9
1162,64
1172,73
1188,55
1300,26
1443,22
1543,33
1585,26
1621,1
1694,22
1788,49
1845,42
1946,74
2048,12
2125,67
2199,18
2268,74
2326,16
2429,11
2552,39
2572,35
2615,28
2738,81
2776,24
2858,24
2980,33
3096,63
3188,52
3261,84
3384,14
3442,59
121,80
172,47
301,70
303,44
406,68
419,37
512,20
572,7
609,60
729,63
764,2
778,74
836,27
959,64
1068,48
1129,9
1198,64
1204,73
1241,55
1353,26
1444,22
1538,33
1594,26
1626,1
1767,22
1814,49
1916,42
2030,74
2142,12
2257,67
2378,18
2452,74
2516,16
2532,11
2612,39
2632,35
2675,28
2784,81
2819,24
2883,24
3016,33
3108,63
3244,52
3315,84
3412,14
3495,59
39,49
121,22
184,3
216,5
272,81
339,14
346,14
361,74
453,81
523,26
642,1
777,11
860,55
937,79
985,21
1024,52
1068,18
1080,20
1157,64
1202,32
1276,54
1315,16
1384,3
1416,14
1540,60
1558,69
1691,16
1729,52
1824,1
1874,71
1916,65
1976,74
2001,8
2113,6
2178,76
2198,0
2305,45
2354,71
2407,39
2476,59
34,49
137,22
175,3
213,5
256,81
304,14
322,14
333,74
439,81
484,26
642,1
774,11
857,55
933,79
975,21
1002,52
1032,18
1061,20
1155,64
1197,32
1261,54
1300,16
1365,3
1400,14
1549,60
1567,69
1676,16
1718,52
1806,1
1856,71
1913,65
1970,74
1992,8
2062,6
2151,76
2194,0
2285,45
2329,71
2385,39
2467,59
67,62
111,40
157,53
225,5
338,71
384,54
502,39
582,53
696,76
786,78
821,19
836,20
955,46
1043,4
1060,29
1110,31
1186,43
1252,55
1344,9
1362,77
1421,55
1453,62
1536,15
1643,70
1657,35
1700,8
1788,4
1810,48
1910,46
1986,12
2048,38
2106,22
2142,36
2149,29
2221,82
17,49
137,22
212,3
216,5
249,81
313,14
324,14
336,74
435,81
494,26
624,1
726,11
809,55
886,79
928,21
964,52
1022,18
1035,20
1113,64
1164,32
1216,54
1242,16
1347,3
1376,14
1532,60
1550,69
1657,16
1697,52
1790,1
1837,71
1861,65
1952,74
1995,8
2059,6
2105,76
2142,0
2245,45
2283,71
2338,39
2383,59
32,49
153,22
203,3
238,5
294,81
345,14
356,14
371,74
452,81
479,26
622,1
759,11
842,55
918,79
957,21
987,52
1032,18
1057,20
1141,64
1188,32
1232,54
1268,16
1328,3
1337,14
1460,60
1478,69
1620,16
1658,52
1750,1
1806,71
1817,65
1901,74
1920,8
2044,6
2102,76
2135,0
2242,45
2299,71
2356,39
2465,59
32,0
161,58
302,27
312,55
330,5
366,17
475,69
545,56
642,68
662,82
751,56
897,3
912,47
1061,22
1216,6
1239,8
1348,27
1440,36
1488,76
1554,32
1662,83
1733,2
1878,67
1922,28
1965,11
2042,29
2139,30
2150,64
2171,2
2215,4
2374,78
2382,63
2450,27
2477,66
2512,66
2579,2
2643,23
31,7
117,8
194,79
213,57
316,61
374,51
406,20
535,37
638,54
700,39
788,80
871,62
950,69
1032,10
1125,73
1182,1
1262,4
1303,37
1411,14
1464,31
1553,25
1623,40
1761,77
1807,12
1848,49
1884,46
1945,12
1964,35
2048,36
2110,65
2196,0
2301,78
2335,56
2370,1
2463,9
2499,8
2504,2
2602,51
2687,56
2820,15
105,64
161,23
199,70
240,49
386,38
410,65
516,7
660,83
695,71
749,16
875,57
1031,46
1124,57
1179,28
1242,12
1249,58
1351,18
1507,59
1605,81
1649,82
1729,37
1746,64
1823,75
1861,40
1960,84
2018,20
2072,17
2087,8
2132,15
2243,78
2273,7
2330,59
2384,66
2505,41
2632,8
2803,7
2876,5
3014,8
3077,6
3217,4
51,62
85,40
124,53
196,5
297,71
322,54
432,39
509,53
585,76
677,78
715,19
739,20
886,46
1011,4
1027,29
1074,31
1168,43
1210,55
1291,9
1305,77
1373,55
1402,62
1471,15
1562,70
1580,35
1615,8
1660,4
1686,48
1818,46
1898,12
1909,38
1965,22
2021,36
2028,29
2093,82
148,72
167,43
291,77
307,50
389,59
515,76
573,60
647,40
770,72
862,24
937,39
1061,22
1192,38
1291,35
1354,43
1473,61
1630,59
1722,67
1809,73
1917,2
1982,16
2032,42
2101,7
2223,23
2343,3
2438,51
2544,27
2638,2
2685,82
2833,0
2906,62
2926,23
3025,59
3037,74
3145,79
3302,51
3457,80
3555,17
3681,26
3776,16
93,35
179,22
203,33
280,75
330,17
455,13
548,31
605,62
631,23
731,29
862,40
958,20
999,0
1004,81
1098,54
1212,14
1271,58
1312,7
1487,25
1541,75
1628,10
1709,23
1801,24
1924,48
1987,38
2091,67
2213,16
2306,49
2340,71
2468,75
2507,81
2596,39
2631,16
2690,70
2792,62
2814,23
2905,48
2965,52
100,23
139,13
240,84
290,30
366,2
475,38
532,64
622,53
696,56
747,34
801,35
818,65
856,70
901,59
962,31
1054,29
1110,23
1257,78
1261,81
1338,50
1421,60
1561,19
1635,61
1664,66
1736,72
1829,2
1937,65
2082,63
2123,2
2155,75
2209,34
2323,25
2468,25
2545,11
2678,22
2754,59
2812,65
2909,4
2993,61
3091,54
147,35
242,22
279,33
360,75
460,17
536,13
615,31
654,62
732,23
825,29
879,40
1017,20
1074,0
1078,81
1193,54
1318,14
1397,58
1423,7
1552,25
1630,75
1723,10
1811,23
1907,24
2033,48
2096,38
2187,67
2287,16
2381,49
2398,71
2581,75
2630,81
2700,39
2733,16
2823,70
2927,62
2947,23
3042,48
3132,52
50,7
99,8
204,79
309,57
399,61
476,51
541,20
653,37
768,54
835,39
941,80
1027,62
1127,69
1256,10
1346,73
1443,1
1467,4
1523,37
1683,14
1759,31
1803,25
1867,40
2024,77
2072,12
2136,49
2176,46
2283,12
2301,35
2330,36
2395,65
2480,0
2569,78
2584,56
2641,1
2747,9
2784,8
2798,2
2920,51
3003,56
3101,15
112,23
152,13
283,84
302,30
407,2
535,38
589,64
661,53
739,56
791,34
831,35
905,65
934,70
980,59
1048,31
1129,29
1232,23
1328,78
1332,81
1407,50
1488,60
1548,19
1632,61
1657,66
1729,72
1829,2
1928,65
2064,63
2106,2
2144,75
2240,34
2338,25
2467,25
2550,11
2666,22
2761,59
2810,65
2910,4
2999,61
3111,54
50,20
122,53
186,41
259,77
310,74
426,29
460,1
502,0
524,67
571,42
611,31
686,26
749,55
861,28
930,73
1033,50
1084,4
1138,23
1161,38
1204,81
1306,8
1403,34
1516,61
1570,29
1639,42
1713,75
1772,43
1882,7
1911,74
2005,9
2064,8
2170,57
2227,58
2358,54
2382,19
2395,13
2455,84
2480,46
2651,8
2710,27
70,7
213,53
284,55
328,52
447,54
563,73
658,4
737,38
827,70
858,51
899,42
997,27
1070,70
1170,82
1244,26
1300,8
1323,4
1382,21
1406,5
1491,50
1537,45
1579,4
1674,65
1732,73
1829,32
1880,82
1935,68
2010,60
2153,36
2236,32
2271,13
2379,77
2471,10
2600,9
2703,70
2815,38
2831,71
2886,84
2963,17
2985,67
3010,74
3049,77
3101,15
3169,47
3274,50
3327,15
97,50
144,3
277,8
329,43
396,67
469,17
578,26
677,17
741,42
862,28
978,43
1079,42
1184,58
1286,49
1455,55
1529,28
1626,67
1662,47
1743,76
1803,1
1857,69
1935,27
2002,25
2068,77
2120,24
2172,64
2207,27
2269,74
2340,84
2507,20
2569,13
2655,38
2695,34
2714,47
2724,31
2838,8
2931,53
3020,48
3128,59
3147,64
3255,19
3,52
11,24
29,19
123,56
182,32
309,20
345,27
477,27
538,21
609,72
686,39
726,65
775,43
813,20
856,3
974,58
1019,40
1076,62
1082,0
1155,54
1257,44
1413,75
1458,27
1574,41
1627,43
1698,54
1785,27
1879,5
1932,45
2003,14
2105,32
2146,66
2157,67
2177,75
2190,49
2315,64
2356,32
2482,54
2523,27
2640,82
2686,42
2727,43
2772,53
2783,58
2847,30
98,49
207,22
241,3
247,5
288,81
332,14
338,14
349,74
406,81
482,26
602,1
729,11
812,55
889,79
924,21
955,52
978,18
993,20
1075,64
1127,32
1196,54
1223,16
1292,3
1347,14
1474,60
1492,69
1616,16
1660,52
1745,1
1798,71
1849,65
1923,74
1980,8
2078,6
2165,76
2200,0
2280,45
2335,71
2393,39
2481,59
80,7
105,8
212,79
303,57
426,61
475,51
521,20
650,37
770,54
839,39
928,80
1006,62
1089,69
1215,10
1265,73
1349,1
1385,4
1427,37
1523,14
1553,31
1590,25
1679,40
1763,77
1812,12
1858,49
1895,46
1979,12
2003,35
2044,36
2108,65
2241,0
2353,78
2383,56
2430,1
2537,9
2579,8
2600,2
2695,51
2773,56
2937,15
36,8
121,2
191,82
279,9
315,73
444,45
505,58
626,65
666,5
749,39
812,34
854,34
878,15
911,34
944,78
954,1
1012,63
1127,17
1207,16
1307,24
1364,38
1385,72
1462,49
1564,54
1590,31
1705,15
1756,7
1884,43
1927,43
2014,39
2052,8
2194,48
2203,54
2314,68
2442,33
2504,63
2605,10
2648,9
2704,3
2750,68
2766,12
32,45
153,2
225,66
302,80
401,81
524,78
561,39
674,63
734,12
791,0
886,36
993,2
1101,44
1161,18
1234,49
1277,70
1325,10
1426,65
1493,21
1631,58
1690,67
1724,25
1787,59
1808,63
1906,72
1943,50
2059,70
2138,34
2211,11
2301,65
2318,48
2453,38
2509,84
2609,27
2777,69
2880,17
3050,53
3099,39
3201,15
3277,72
27,80
74,47
178,70
309,44
373,68
380,37
474,20
583,7
648,60
717,63
770,2
773,74
783,27
911,64
1002,48
1102,9
1200,64
1210,73
1221,55
1330,26
1471,22
1552,33
1590,26
1622,1
1754,22
1827,49
1903,42
2003,74
2109,12
2192,67
2312,18
2384,74
2429,16
2517,11
2656,39
2697,35
2740,28
2872,81
2910,24
2977,24
3053,33
3168,63
3252,52
3325,84
3428,14
3483,59
107,10
235,50
301,64
323,72
345,75
394,72
439,29
529,72
667,37
707,22
728,30
781,58
883,77
969,28
995,84
1069,50
1097,53
1163,51
1222,7
1338,19
1386,52
1456,46
1570,27
1602,26
1708,81
1763,31
1843,4
1916,75
1938,10
2052,42
2170,60
2205,18
2244,41
2383,31
2416,58
3,64
73,18
225,69
289,19
329,55
413,29
527,11
576,66
613,53
686,25
757,84
796,59
897,8
950,4
1063,21
1139,62
1273,3
1364,42
1475,57
1527,63
1575,76
1673,82
1700,29
1781,43
1800,69
1883,49
1922,66
1953,0
2084,64
2119,67
2236,19
2348,21
2440,43
2538,61
2658,25
2774,34
2805,19
37,52
40,24
57,19
148,56
215,32
306,20
330,27
454,27
506,21
594,72
659,39
682,65
742,43
759,20
792,3
893,58
952,40
979,62
1011,0
1068,54
1156,44
1257,75
1302,27
1375,41
1393,43
1445,54
1533,27
1641,5
1708,45
1790,14
1888,32
1930,66
1940,67
2013,75
2062,49
2147,64
2229,32
2379,54
2423,27
2523,82
2612,42
2638,43
2703,53
2722,58
2780,30
53,35
165,23
266,66
304,63
413,30
543,64
562,61
619,64
721,70
756,73
813,57
827,67
900,58
913,7
936,24
1064,39
1164,74
1172,37
1263,58
1311,47
1350,22
1407,32
1437,51
1529,83
1594,48
1684,26
1783,75
1843,44
1878,40
1951,2
2019,66
2069,27
2107,72
2208,61
2262,21
2307,82
2442,10
2463,46
2514,47
2526,19
2583,62
2668,68
2789,16
2871,23
2987,56
3086,2
3169,14
81,31
92,6
124,78
174,15
312,75
343,40
497,6
594,38
653,9
678,8
774,41
811,38
927,11
1020,84
1118,14
1190,81
1245,12
1321,64
1434,43
1530,6
1593,69
1660,39
1743,30
1826,41
1872,66
1910,60
2006,81
2082,73
2191,10
2263,31
2360,21
2466,26
2588,61
2656,48
2724,39
103,72
199,27
216,20
307,51
398,55
407,33
467,10
601,20
624,38
681,55
838,80
961,20
1041,52
1095,22
1179,80
1231,42
1278,73
1339,52
1460,6
1546,50
1596,70
1681,13
1742,0
1793,68
1933,20
1972,52
2019,15
2116,74
2180,33
2227,49
2336,27
2466,9
2583,10
2674,57
2726,61
2778,20
2891,54
2993,15
3125,53
86,21
235,3
305,39
342,3
370,78
482,7
602,35
650,39
710,29
830,63
885,9
1023,77
1066,55
1161,55
1265,17
1329,80
1432,83
1473,82
1559,32
1593,73
1627,63
1749,35
1833,63
1995,65
2121,32
2278,64
2361,81
2419,6
2538,15
2597,79
2732,67
2779,41
2890,44
2981,53
3075,62
3168,61
3187,78
3260,51
3320,28
63,70
147,78
217,61
217,36
280,47
413,61
524,30
603,37
719,84
735,45
866,64
989,26
1080,4
1172,23
1306,47
1386,56
1479,82
1512,28
1599,14
1689,79
1717,58
1776,19
1843,24
1935,68
2022,4
2129,45
2271,3
2281,18
2368,57
2473,39
2591,1
2611,32
2710,23
80,35
183,23
243,66
303,63
399,30
516,64
544,61
591,64
703,70
715,73
765,57
774,67
813,58
868,7
896,24
1023,39
1174,74
1179,37
1269,58
1341,47
1364,22
1406,32
1434,51
1534,83
1597,48
1666,26
1780,75
1865,44
1952,40
2081,2
2175,66
2217,27
2270,72
2369,61
2431,21
2474,82
2557,10
2588,46
2645,47
2660,19
2714,62
2784,68
2874,16
2955,23
3003,56
3127,2
3228,14
26,64
121,18
263,69
305,19
344,55
427,29
554,11
604,66
654,53
729,25
800,84
839,59
957,8
1001,4
1124,21
1182,62
1279,3
1385,42
1450,57
1505,63
1512,76
1620,82
1703,29
1762,43
1781,69
1873,49
1912,66
1926,0
2020,64
2054,67
2176,19
2285,21
2366,43
2464,61
2566,25
2678,34
2718,19
66,49
148,33
242,73
254,35
348,38
411,2
452,52
542,78
579,49
643,70
710,50
773,4
842,39
980,43
1041,35
1156,29
1263,2
1410,0
1536,40
1606,15
1614,33
1664,30
1697,48
1719,7
1748,23
1817,11
1983,39
2124,56
2209,39
2216,3
2331,82
2466,19
2536,36
2621,51
2710,54
2738,62
2815,77
2943,77
2969,62
80,45
128,2
204,66
306,80
397,81
552,78
584,39
678,63
749,12
852,0
937,36
986,2
1130,44
1191,18
1242,49
1296,70
1378,10
1481,65
1542,21
1633,58
1694,67
1731,25
1809,59
1871,63
1939,72
2022,50
2145,70
2242,34
2312,11
2401,65
2436,48
2544,38
2618,84
2732,27
2878,69
2990,17
3122,53
3170,39
3279,15
3337,72
6,59
67,84
172,36
258,59
274,64
361,34
460,79
521,33
612,66
681,12
729,73
797,48
842,43
916,44
952,44
1034,9
1120,30
1195,11
1326,24
1374,11
1460,33
1488,55
1567,74
1615,5
1656,41
1791,26
1839,72
1864,82
1977,27
2034,28
2113,36
2202,16
2268,46
2325,43
2393,23
2411,72
2529,49
2539,56
2548,76
2637,28
2751,63
2794,20
2868,2
2932,18
2950,44
2999,24
3054,4
3084,50
3206,33
3324,40
17,31
70,6
103,78
245,15
366,75
411,40
530,6
625,38
693,9
778,8
859,41
900,38
1028,11
1127,84
1247,14
1336,81
1457,12
1543,64
1640,43
1716,6
1796,69
1869,39
1948,30
2010,41
2043,66
2078,60
2201,81
2276,73
2381,10
2453,31
2542,21
2618,26
2748,61
2809,48
2864,39
94,31
132,6
170,78
307,15
409,75
444,40
584,6
687,38
732,9
814,8
866,41
912,38
1002,11
1046,84
1147,14
1221,81
1284,12
1407,64
1524,43
1623,6
1701,69
1773,39
1849,30
1932,41
1982,66
2054,60
2172,81
2248,73
2361,10
2465,31
2553,21
2587,26
2671,61
2735,48
2817,39
29,59
87,84
218,36
304,59
343,64
428,34
529,79
547,33
659,66
779,12
838,73
905,48
947,43
1019,44
1059,44
1110,9
1200,30
1264,11
1397,24
1484,11
1580,33
1613,55
1708,74
1751,5
1842,41
1960,26
2081,72
2095,82
2182,27
2238,28
2365,36
2442,16
2495,46
2558,43
2672,23
2721,72
2842,49
2877,56
2884,76
2984,28
3096,63
3157,20
3264,2
3379,18
3398,44
3460,24
3512,4
3539,50
3690,33
3787,40
118,50
149,3
249,8
300,43
410,67
475,17
593,26
699,17
763,42
890,28
995,43
1100,42
1219,58
1309,49
1403,55
1466,28
1539,67
1577,47
1654,76
1760,1
1774,69
1853,27
1906,25
1957,77
2018,24
2063,64
2135,27
2192,74
2261,84
2406,20
2434,13
2479,38
2527,34
2556,47
2616,31
2752,8
2803,53
2904,48
2977,59
2995,64
3076,19
129,23
157,13
267,84
321,30
418,2
553,38
642,64
731,53
789,56
838,34
882,35
924,65
948,70
993,59
1046,31
1077,29
1140,23
1238,78
1242,81
1317,50
1383,60
1496,19
1531,61
1566,66
1641,72
1742,2
1842,65
1908,63
1953,2
2008,75
2052,34
2148,25
2265,25
2333,11
2448,22
2557,59
2609,65
2686,4
2765,61
2857,54
114,72
147,43
240,77
292,50
374,59
469,76
528,60
643,40
701,72
783,24
864,39
993,22
1090,38
1199,35
1216,43
1330,61
1422,59
1495,67
1597,73
1691,2
1751,16
1823,42
1907,7
2007,23
2108,3
2250,51
2374,27
2473,2
2528,82
2684,0
2761,62
2797,23
2889,59
2914,74
2994,79
3111,51
3213,80
3294,17
3414,26
3498,16
23,11
110,72
225,27
305,17
384,15
479,47
529,64
633,38
730,63
882,20
912,23
970,62
1101,73
1125,45
1144,79
1236,73
1248,84
1314,16
1372,48
1529,50
1680,22
1844,72
1875,55
1969,1
2084,53
2124,80
2210,56
2275,82
2302,47
2435,52
2521,81
2676,23
2802,52
2905,20
2986,49
3030,33
3084,12
53,50
88,3
215,8
306,43
384,67
448,17
570,26
690,17
754,42
890,28
1014,43
1107,42
1181,58
1245,49
1349,55
1441,28
1520,67
1569,47
1652,76
1776,1
1848,69
1928,27
2004,25
2064,77
2149,24
2212,64
2260,27
2309,74
2396,84
2492,20
2562,13
2591,38
2631,34
2655,47
2685,31
2816,8
2890,53
3015,48
3133,59
3143,64
3244,19
143,53
197,29
292,45
389,69
453,54
469,66
504,32
575,53
672,47
692,84
751,8
770,59
889,42
996,1
1052,69
1080,53
1145,63
1220,70
1242,60
1418,39
1502,31
1584,47
1657,16
1702,11
1733,35
1817,61
1966,17
2002,60
2102,38
2108,32
2244,12
2383,8
2480,84
2587,36
2666,17
2814,60
2918,33
3013,43
3046,4
3110,20
68,52
80,24
104,19
218,56
301,32
432,20
460,27
555,27
611,21
679,72
778,39
801,65
856,43
884,20
941,3
988,58
1040,40
1097,62
1126,0
1181,54
1300,44
1415,75
1458,27
1524,41
1579,43
1678,54
1767,27
1879,5
1936,45
2013,14
2121,32
2164,66
2168,67
2250,75
2327,49
2427,64
2514,32
2626,54
2671,27
2768,82
2834,42
2900,43
2992,53
3013,58
3072,30
95,53
156,29
256,45
303,69
366,54
386,66
420,32
515,53
630,47
664,84
774,8
793,59
898,42
983,1
1039,69
1068,53
1138,63
1260,70
1282,60
1447,39
1581,31
1665,47
1714,16
1740,11
1774,35
1821,61
1962,17
1982,60
2041,38
2047,32
2142,12
2221,8
2317,84
2421,36
2500,17
2693,60
2736,33
2862,43
2948,4
3022,20
103,52
106,24
121,19
233,56
314,32
425,20
467,27
595,27
647,21
702,72
801,39
838,65
893,43
924,20
955,3
1071,58
1154,40
1187,62
1223,0
1284,54
1382,44
1563,75
1611,27
1691,41
1716,43
1781,54
1861,27
2009,5
2063,45
2145,14
2256,32
2292,66
2305,67
2337,75
2399,49
2479,64
2544,32
2696,54
2735,27
2848,82
2932,42
2958,43
3023,53
3037,58
3098,30
76,10
177,50
292,72
309,64
365,75
415,72
467,29
570,72
672,37
733,22
756,30
810,58
894,77
1011,28
1045,84
1129,50
1150,53
1204,51
1235,7
1365,19
1430,52
1488,46
1579,27
1650,26
1776,81
1840,31
1917,4
1942,75
1970,10
2070,42
2153,60
2168,18
2204,41
2361,31
2429,58
121,31
154,6
181,78
234,15
332,75
374,40
529,6
638,38
680,9
714,8
762,41
809,38
875,11
923,84
1048,14
1152,81
1271,12
1399,64
1528,43
1615,6
1679,69
1744,39
1820,30
1901,41
1942,66
2003,60
2119,81
2195,73
2266,10
2359,31
2452,21
2563,26
2662,61
2723,48
2813,39
21,7
136,53
206,55
304,52
482,54
594,73
688,4
754,38
804,70
840,51
889,42
966,27
1053,70
1135,82
1221,26
1255,8
1282,4
1348,21
1385,5
1472,50
1524,45
1569,4
1675,65
1728,73
1811,32
1862,82
1995,68
2052,60
2121,36
2213,32
2270,13
2402,77
2471,10
2591,9
2631,70
2762,38
2806,71
2868,84
2942,17
2964,67
3012,74
3060,77
3067,15
3147,47
3276,50
3353,15
135,53
186,29
272,45
365,69
428,54
485,66
533,32
568,53
682,47
707,84
758,8
783,59
903,42
1014,1
1065,69
1093,53
1148,63
1271,70
1286,60
1450,39
1579,31
1689,47
1734,16
1747,11
1784,35
1885,61
2030,17
2060,60
2147,38
2153,32
2287,12
2415,8
2512,84
2610,36
2689,17
2863,60
2895,33
3044,43
3086,4
3167,20
38,59
87,84
185,36
274,59
301,64
387,34
461,79
505,33
597,66
718,12
756,73
824,48
869,43
928,44
994,44
1047,9
1143,30
1223,11
1325,24
1402,11
1453,33
1485,55
1576,74
1633,5
1720,41
1868,26
1962,72
1981,82
2104,27
2134,28
2211,36
2306,16
2381,46
2470,43
2610,23
2644,72
2772,49
2783,56
2784,76
2882,28
2982,63
3039,20
3089,2
3166,18
3199,44
3258,24
3340,4
3393,50
3493,33
3578,40
147,53
246,73
332,25
370,39
514,72
674,56
782,24
818,20
833,4
865,74
990,5
1021,73
1037,41
1122,66
1189,79
1233,57
1315,43
1396,7
1467,80
1548,11
1601,29
1706,39
1834,59
1890,3
1954,80
2006,7
2157,46
2247,71
2379,68
2478,81
2602,14
2649,81
2750,30
2772,79
2809,25
140,64
249,18
374,69
379,19
429,55
507,29
601,11
650,66
690,53
765,25
833,84
868,59
966,8
1019,4
1175,21
1215,62
1351,3
1474,42
1542,57
1589,63
1645,76
1763,82
1837,29
1941,43
1960,69
2049,49
2092,66
2143,0
2278,64
2305,67
2411,19
2510,21
2602,43
2700,61
2820,25
2919,34
2956,19
74,50
102,3
239,8
287,43
402,67
463,17
640,26
735,17
796,42
909,28
1013,43
1113,42
1214,58
1282,49
1396,55
1471,28
1519,67
1560,47
1617,76
1699,1
1752,69
1830,27
1876,25
1948,77
2050,24
2095,64
2168,27
2212,74
2272,84
2418,20
2473,13
2528,38
2570,34
2579,47
2594,31
2703,8
2736,53
2862,48
2917,59
2929,64
3023,19
66,10
79,6
90,25
168,16
285,49
441,49
464,62
487,52
567,0
641,33
775,73
852,31
885,84
988,78
1028,83
1123,28
1191,32
1225,73
1322,46
1324,44
1354,35
1477,39
1545,52
1596,41
1633,65
1727,57
1751,58
1899,36
2010,49
2054,34
2079,45
2163,23
2290,28
2353,15
2460,2
2575,21
9,7
140,53
209,55
303,52
413,54
498,73
591,4
665,38
729,70
770,51
827,42
955,27
1045,70
1140,82
1208,26
1276,8
1290,4
1349,21
1385,5
1470,50
1514,45
1559,4
1651,65
1682,73
1748,32
1798,82
1883,68
1922,60
1994,36
2076,32
2133,13
2247,77
2342,10
2498,9
2596,70
2704,38
2744,71
2801,84
2846,17
2868,67
2898,74
2940,77
2979,15
3061,47
3192,50
3270,15
135,58
218,26
319,63
409,49
474,29
614,63
676,24
734,30
745,22
852,59
1020,5
1114,9
1201,77
1259,49
1317,69
1361,62
1458,10
1578,17
1643,28
1760,74
1788,66
1818,79
1904,28
1951,61
1999,81
2089,66
2228,12
2299,35
2311,65
2413,59
2510,42
2575,2
2691,80
2697,55
2700,61
2746,42
2794,21
2925,59
3003,8
3062,25
3174,37
116,64
212,18
302,19
346,55
350,69
430,29
566,11
616,66
708,53
783,25
855,84
890,59
1008,8
1053,4
1178,21
1228,62
1348,3
1481,42
1553,57
1601,63
1606,76
1707,82
1761,29
1857,43
1876,69
1966,49
2010,66
2060,0
2143,64
2171,67
2287,19
2394,21
2486,43
2581,61
2692,25
2808,34
2844,19
12,70
106,78
190,61
281,36
387,47
488,61
597,30
683,37
846,84
867,45
1004,64
1066,26
1183,4
1283,23
1395,47
1513,56
1600,82
1684,28
1741,14
1829,79
1857,58
1924,19
1995,24
2085,68
2164,4
2294,45
2453,3
2463,18
2538,57
2640,39
2708,1
2728,32
2817,23
25,21
186,3
290,3
302,39
363,78
455,7
535,35
613,39
674,29
807,63
871,9
1002,77
1063,55
1153,55
1264,17
1361,80
1464,83
1505,82
1586,32
1605,73
1639,63
1720,35
1792,63
1896,65
2032,32
2183,64
2271,81
2338,6
2377,15
2447,79
2564,67
2610,41
2716,44
2805,53
2877,62
2959,61
2996,78
3025,51
3077,28
20,49
167,22
216,3
251,5
328,81
398,14
404,14
414,74
501,81
515,26
659,1
762,11
844,55
921,79
957,21
986,52
1044,18
1063,20
1161,64
1222,32
1288,54
1316,16
1387,3
1436,14
1579,60
1597,69
1751,16
1795,52
1879,1
1929,71
1992,65
2078,74
2161,8
2261,6
2290,76
2333,0
2420,45
2462,71
2510,39
2571,59
5,49
74,33
178,73
191,35
336,38
411,2
441,52
498,78
532,49
591,70
667,50
765,4
844,39
933,43
995,35
1086,29
1154,2
1256,0
1366,40
1435,15
1453,33
1540,30
1579,48
1590,7
1633,23
1715,11
1891,39
1985,56
2071,39
2078,3
2226,82
2337,19
2395,36
2438,51
2547,54
2575,62
2630,77
2719,77
2752,62
124,31
244,37
346,37
414,28
536,19
613,59
765,1
775,4
890,9
915,17
1056,7
1185,2
1306,47
1336,52
1417,23
1459,9
1561,78
1653,35
1678,12
1728,21
1770,84
1869,77
1903,48
2016,45
2070,48
2122,27
2164,1
2218,24
2368,44
2419,46
2442,28
2543,19
2622,81
2678,77
2753,72
76,61
199,20
290,34
373,8
471,31
552,41
656,56
753,53
799,2
883,19
998,46
1067,42
1117,60
1190,28
1242,60
1267,71
1321,36
1392,17
1446,38
1459,33
1593,6
1692,40
1768,76
1819,0
1910,61
1992,75
2051,79
2146,37
2236,42
2286,46
2349,33
2439,52
2469,40
2544,4
2636,61
2761,13
2783,54
2814,79
2894,36
2924,1
3041,27
74,10
118,6
141,25
306,16
409,49
527,49
566,62
581,52
644,0
753,33
899,73
983,31
1020,84
1151,78
1221,83
1329,28
1409,32
1471,73
1615,46
1617,44
1638,35
1764,39
1851,52
1927,41
1955,65
2019,57
2048,58
2184,36
2294,49
2350,34
2364,45
2455,23
2521,28
2584,15
2670,2
2811,21
13,58
122,26
233,63
318,49
394,29
481,63
501,24
584,30
597,22
673,59
772,5
871,9
990,77
1052,49
1104,69
1160,62
1248,10
1378,17
1436,28
1578,74
1636,66
1666,79
1774,28
1832,61
1883,81
2014,66
2144,12
2217,35
2229,65
2309,59
2407,42
2489,2
2612,80
2658,55
2661,61
2725,42
2750,21
2841,59
2887,8
2942,25
3049,37
1,70
92,78
172,61
172,36
234,47
341,61
424,30
509,37
653,84
668,45
769,64
839,26
1006,4
1116,23
1224,47
1286,56
1373,82
1418,28
1470,14
1526,79
1554,58
1623,19
1677,24
1769,68
1801,4
1934,45
2091,3
2101,18
2171,57
2259,39
2346,1
2367,32
2447,23
47,74
204,33
274,80
308,39
380,5
388,69
504,53
552,10
636,29
667,75
786,76
880,77
923,31
959,81
1019,44
1152,6
1294,62
1360,50
1391,40
1425,65
1521,59
1571,11
1643,57
1735,74
1789,79
1875,30
1986,52
