(47, 7), (73, 8), (89, 7), (106, 0), (169, 3), (196, 1), (204, 1), (215, 3)
(74, 8), (105, 0), (106, 7), (135, 1), (146, 7), (210, 1), (219, 3), (233, 3)
(33, 1), (104, 7), (144, 1), (155, 7), (185, 8), (240, 0), (291, 3), (296, 3)
(25, 0), (59, 3), (62, 7), (84, 7), (128, 1), (131, 8), (197, 3), (254, 1)
(37, 1), (52, 1), (102, 0), (136, 7), (155, 7), (223, 3), (224, 3), (264, 8)
(32, 7), (33, 1), (42, 1), (46, 8), (58, 7), (80, 0), (128, 3), (145, 3)
(2, 7), (51, 7), (74, 1), (84, 0), (129, 8), (207, 3), (239, 3), (286, 1)
(6, 1), (106, 1), (112, 7), (135, 0), (152, 7), (205, 3), (277, 3), (285, 8)
(5, 7), (28, 7), (45, 8), (62, 1), (140, 1), (149, 0), (217, 3), (255, 3)
(39, 7), (87, 7), (100, 1), (115, 8), (213, 1), (234, 0), (265, 3), (277, 3)
(15, 8), (23, 0), (59, 1), (100, 3), (126, 7), (161, 7), (195, 3), (235, 1)
(80, 8), (85, 1), (114, 7), (126, 1), (152, 7), (227, 0), (277, 3), (296, 3)
(2, 7), (20, 7), (76, 0), (179, 3), (197, 3), (208, 8), (208, 1), (276, 1)
(52, 7), (80, 7), (88, 8), (159, 0), (209, 1), (222, 3), (227, 1), (295, 3)
(97, 1), (101, 1), (117, 7), (121, 0), (150, 7), (229, 8), (250, 3), (259, 3)
(45, 7), (63, 0), (80, 7), (92, 1), (129, 3), (207, 8), (223, 1), (253, 3)
(122, 7), (138, 7), (222, 0), (237, 1), (238, 8), (271, 3), (294, 1), (297, 3)
(65, 7), (90, 0), (101, 8), (105, 7), (137, 1), (212, 3), (234, 1), (251, 3)
(3, 1), (55, 8), (139, 0), (145, 7), (163, 7), (194, 3), (254, 1), (292, 3)
(48, 8), (96, 7), (138, 1), (146, 7), (231, 0), (262, 1), (270, 3), (277, 3)
(139, 0), (147, 7), (186, 1), (197, 7), (235, 3), (246, 1), (264, 8), (266, 3)
(3, 7), (26, 1), (47, 7), (59, 0), (124, 8), (138, 3), (141, 3), (205, 1)
(15, 8), (22, 7), (55, 7), (83, 1), (166, 0), (187, 1), (210, 3), (214, 3)
(96, 8), (125, 7), (140, 1), (162, 7), (218, 0), (243, 1), (253, 3), (290, 3)
(39, 7), (56, 7), (77, 1), (107, 1), (144, 0), (207, 3), (219, 3), (296, 8)
(110, 7), (137, 7), (139, 8), (185, 1), (212, 1), (228, 0), (272, 3), (296, 3)
(2, 7), (6, 0), (32, 8), (44, 7), (99, 3), (124, 1), (212, 3), (277, 1)
(39, 7), (84, 7), (131, 1), (162, 1), (222, 0), (266, 3), (295, 3), (297, 8)
(41, 1), (62, 8), (86, 7), (109, 7), (134, 1), (169, 0), (275, 3), (284, 3)
(3, 1), (12, 0), (29, 7), (53, 7), (137, 1), (151, 3), (180, 3), (246, 8)
(40, 0), (81, 3), (107, 8), (124, 7), (163, 7), (171, 1), (200, 1), (221, 3)
(21, 1), (79, 1), (86, 8), (136, 7), (185, 7), (220, 0), (272, 3), (276, 3)
(63, 0), (66, 1), (137, 7), (142, 8), (160, 1), (175, 7), (242, 3), (257, 3)
(6, 7), (34, 7), (41, 1), (91, 0), (156, 3), (200, 3), (270, 8), (278, 1)
(137, 7), (161, 7), (205, 0), (216, 1), (220, 1), (287, 3), (294, 8), (294, 3)
(78, 1), (86, 0), (133, 7), (159, 7), (177, 3), (190, 8), (252, 1), (271, 3)
(0, 7), (29, 7), (113, 0), (155, 3), (200, 3), (242, 8), (279, 1), (286, 1)
(52, 7), (72, 0), (74, 7), (136, 3), (143, 3), (199, 1), (227, 8), (265, 1)
(37, 8), (57, 7), (100, 7), (186, 1), (187, 1), (245, 0), (277, 3), (289, 3)
(24, 8), (67, 0), (148, 7), (150, 1), (189, 7), (207, 1), (239, 3), (296, 3)
(58, 7), (90, 7), (156, 1), (158, 8), (177, 0), (214, 3), (226, 1), (242, 3)
(112, 7), (144, 7), (205, 0), (215, 1), (222, 8), (232, 1), (235, 3), (274, 3)
(34, 8), (65, 7), (72, 0), (84, 7), (204, 1), (205, 3), (218, 1), (238, 3)
(23, 7), (34, 0), (70, 7), (75, 8), (126, 3), (237, 3), (272, 1), (288, 1)
(40, 7), (84, 7), (93, 1), (196, 8), (214, 1), (230, 0), (262, 3), (272, 3)
(0, 1), (49, 8), (92, 7), (124, 7), (162, 1), (222, 0), (289, 3), (296, 3)
(2, 1), (42, 7), (69, 8), (80, 7), (109, 0), (188, 3), (210, 3), (232, 1)
(46, 1), (105, 1), (117, 0), (146, 7), (188, 8), (195, 7), (196, 3), (244, 3)
(58, 8), (69, 1), (125, 0), (131, 1), (142, 7), (159, 7), (198, 3), (288, 3)
(14, 7), (36, 7), (80, 8), (147, 0), (197, 1), (198, 3), (217, 1), (297, 3)
(110, 8), (132, 7), (142, 0), (156, 7), (217, 1), (233, 3), (291, 3), (293, 1)
(8, 0), (49, 7), (72, 1), (86, 7), (145, 3), (155, 3), (169, 1), (223, 8)
(53, 1), (81, 0), (103, 7), (109, 1), (138, 8), (152, 7), (200, 3), (242, 3)
(45, 8), (46, 0), (56, 7), (72, 7), (109, 3), (169, 3), (175, 1), (190, 1)
(119, 7), (147, 7), (213, 8), (217, 1), (228, 1), (231, 0), (292, 3), (298, 3)
(33, 8), (56, 1), (59, 7), (81, 7), (172, 0), (242, 3), (260, 1), (262, 3)
(57, 1), (117, 8), (139, 7), (169, 0), (185, 7), (243, 3), (251, 3), (283, 1)
(11, 7), (34, 7), (40, 1), (117, 0), (155, 3), (178, 3), (245, 1), (280, 8)
(37, 1), (89, 8), (116, 1), (149, 7), (161, 0), (164, 7), (224, 3), (228, 3)
(33, 8), (115, 7), (166, 7), (185, 1), (248, 0), (270, 1), (278, 3), (294, 3)
(9, 1), (59, 1), (69, 8), (98, 7), (119, 7), (251, 0), (290, 3), (295, 3)
(2, 7), (19, 7), (127, 0), (130, 8), (178, 3), (189, 3), (206, 1), (284, 1)
(42, 7), (60, 8), (93, 7), (119, 1), (163, 1), (209, 0), (255, 3), (291, 3)
(21, 0), (67, 1), (106, 7), (123, 3), (155, 7), (206, 3), (250, 8), (268, 1)
(82, 7), (82, 8), (120, 7), (123, 0), (169, 3), (184, 1), (219, 1), (270, 3)
(72, 7), (77, 8), (82, 1), (122, 7), (122, 1), (190, 0), (220, 3), (261, 3)
(37, 0), (74, 1), (80, 7), (88, 8), (122, 7), (228, 3), (260, 3), (277, 1)
(3, 8), (29, 1), (53, 0), (118, 7), (135, 7), (225, 3), (228, 3), (295, 1)
(3, 7), (6, 8), (49, 7), (63, 0), (102, 3), (132, 1), (137, 1), (239, 3)
(0, 0), (72, 1), (109, 3), (136, 7), (169, 7), (192, 3), (223, 8), (245, 1)
(11, 1), (14, 8), (93, 7), (121, 1), (138, 7), (152, 0), (196, 3), (223, 3)
(8, 7), (48, 7), (71, 0), (137, 1), (151, 8), (171, 3), (235, 3), (275, 1)
(40, 7), (74, 7), (139, 1), (154, 8), (170, 0), (212, 1), (227, 3), (276, 3)
(4, 8), (50, 1), (82, 7), (104, 1), (130, 7), (172, 0), (260, 3), (271, 3)
(4, 7), (25, 1), (30, 8), (43, 7), (154, 0), (208, 3), (213, 1), (284, 3)
(86, 1), (92, 7), (129, 7), (139, 1), (226, 8), (253, 0), (285, 3), (299, 3)
(26, 7), (53, 0), (78, 7), (104, 1), (114, 8), (136, 3), (276, 3), (288, 1)
(62, 7), (107, 7), (152, 1), (189, 8), (224, 0), (265, 1), (279, 3), (291, 3)
(113, 0), (121, 7), (147, 7), (184, 3), (189, 3), (249, 8), (259, 1), (278, 1)
(5, 0), (142, 7), (151, 1), (170, 7), (183, 8), (194, 3), (200, 1), (201, 3)
(18, 7), (31, 1), (61, 0), (61, 7), (86, 1), (193, 3), (242, 3), (244, 8)
(63, 7), (88, 1), (103, 7), (137, 1), (183, 0), (221, 8), (258, 3), (265, 3)
(44, 8), (95, 7), (140, 7), (164, 1), (198, 0), (266, 3), (278, 3), (289, 1)
(54, 0), (61, 1), (88, 7), (118, 7), (171, 3), (242, 8), (293, 1), (299, 3)
(23, 8), (31, 7), (63, 1), (67, 0), (75, 7), (146, 3), (199, 1), (267, 3)
(15, 1), (69, 7), (91, 7), (132, 0), (158, 8), (193, 1), (240, 3), (293, 3)
(7, 7), (24, 7), (98, 0), (160, 3), (203, 1), (237, 3), (258, 1), (279, 8)
(38, 7), (84, 7), (101, 8), (144, 1), (149, 1), (233, 0), (274, 3), (279, 3)
(49, 7), (64, 7), (70, 8), (165, 1), (177, 1), (192, 0), (234, 3), (283, 3)
(14, 7), (46, 7), (55, 1), (64, 8), (177, 1), (194, 0), (235, 3), (268, 3)
(45, 7), (63, 1), (77, 7), (125, 1), (167, 0), (173, 8), (255, 3), (293, 3)
(61, 0), (98, 7), (142, 1), (143, 7), (236, 3), (239, 8), (239, 3), (245, 1)
(4, 7), (26, 1), (49, 7), (75, 8), (193, 0), (207, 1), (236, 3), (251, 3)
(59, 1), (80, 7), (122, 7), (216, 8), (247, 0), (253, 1), (289, 3), (289, 3)
(29, 0), (69, 3), (77, 8), (125, 7), (175, 7), (191, 1), (198, 3), (295, 1)
(8, 1), (20, 0), (40, 8), (50, 7), (55, 1), (86, 7), (132, 3), (135, 3)
(29, 1), (145, 7), (159, 8), (165, 7), (239, 0), (250, 1), (291, 3), (294, 3)
(37, 7), (76, 7), (116, 1), (145, 0), (157, 8), (176, 1), (207, 3), (259, 3)
(32, 7), (47, 8), (48, 0), (84, 7), (181, 3), (189, 3), (218, 1), (248, 1)
(24, 1), (39, 0), (63, 8), (84, 7), (94, 3), (135, 7), (182, 3), (203, 1)
(8, 7), (22, 7), (41, 1), (107, 0), (155, 3), (209, 3), (237, 1), (283, 8)
(51, 8), (66, 7), (111, 7), (234, 1), (240, 0), (272, 3), (281, 1), (287, 3)
(16, 8), (60, 7), (81, 7), (112, 0), (160, 3), (173, 3), (219, 1), (285, 1)
(36, 1), (40, 0), (71, 8), (113, 1), (128, 7), (159, 7), (169, 3), (226, 3)
(109, 7), (145, 7), (162, 0), (166, 1), (227, 8), (260, 3), (281, 3), (289, 1)
(15, 7), (64, 7), (86, 1), (117, 0), (181, 3), (208, 1), (254, 3), (299, 8)
(17, 0), (27, 1), (35, 8), (74, 7), (84, 1), (103, 7), (153, 3), (173, 3)
(43, 8), (46, 1), (53, 7), (61, 0), (94, 7), (143, 3), (190, 3), (229, 1)
(5, 0), (81, 3), (110, 7), (151, 7), (174, 3), (226, 1), (252, 8), (256, 1)
(6, 0), (76, 7), (91, 8), (97, 7), (116, 3), (180, 3), (221, 1), (279, 1)
(66, 0), (85, 1), (146, 7), (172, 7), (188, 1), (222, 8), (251, 3), (253, 3)
(103, 7), (107, 1), (129, 0), (153, 7), (168, 3), (194, 1), (200, 3), (267, 8)
(80, 7), (112, 7), (233, 8), (246, 1), (258, 0), (277, 1), (290, 3), (299, 3)
(33, 1), (84, 8), (140, 7), (146, 0), (173, 7), (213, 3), (217, 3), (231, 1)
(12, 1), (111, 7), (143, 1), (150, 7), (213, 0), (284, 3), (293, 8), (297, 3)
(2, 1), (20, 1), (54, 7), (96, 7), (189, 8), (196, 0), (262, 3), (284, 3)
(35, 8), (57, 7), (78, 7), (143, 1), (164, 0), (241, 3), (275, 1), (275, 3)
(49, 0), (116, 7), (132, 7), (157, 1), (166, 3), (168, 1), (224, 3), (264, 8)
(14, 8), (118, 7), (135, 7), (176, 0), (198, 1), (208, 1), (214, 3), (290, 3)
(6, 8), (67, 7), (77, 0), (86, 1), (90, 7), (148, 3), (242, 1), (250, 3)
(26, 7), (39, 1), (47, 7), (157, 0), (159, 1), (203, 3), (254, 8), (256, 3)
(48, 1), (65, 7), (85, 7), (103, 8), (118, 1), (233, 0), (274, 3), (290, 3)
(37, 1), (84, 0), (89, 7), (108, 7), (175, 3), (186, 8), (196, 1), (231, 3)
(8, 1), (10, 1), (115, 0), (135, 7), (170, 7), (239, 3), (255, 3), (273, 8)
(73, 8), (111, 7), (112, 1), (133, 1), (143, 7), (162, 0), (238, 3), (290, 3)
(31, 7), (64, 7), (66, 8), (138, 1), (166, 1), (188, 0), (232, 3), (251, 3)
(16, 7), (24, 8), (59, 7), (100, 1), (168, 1), (202, 0), (249, 3), (290, 3)
(5, 7), (14, 1), (28, 1), (29, 7), (171, 0), (216, 3), (267, 3), (281, 8)
(53, 7), (72, 7), (87, 0), (128, 8), (145, 1), (165, 3), (169, 3), (230, 1)
(14, 7), (51, 7), (123, 1), (160, 0), (220, 3), (231, 3), (267, 8), (294, 1)
(36, 8), (73, 7), (78, 1), (111, 7), (144, 0), (200, 3), (221, 1), (262, 3)
(7, 8), (49, 0), (137, 7), (186, 7), (214, 3), (225, 1), (285, 1), (299, 3)
(4, 7), (29, 7), (47, 0), (110, 3), (136, 3), (157, 1), (249, 8), (259, 1)
(0, 8), (22, 1), (62, 7), (108, 7), (179, 0), (210, 1), (239, 3), (278, 3)
(79, 1), (108, 8), (115, 7), (151, 7), (187, 1), (235, 0), (266, 3), (277, 3)
(29, 8), (35, 1), (65, 7), (98, 7), (99, 0), (124, 1), (172, 3), (272, 3)
(15, 7), (35, 1), (64, 7), (88, 1), (138, 8), (158, 0), (232, 3), (280, 3)
(27, 1), (42, 0), (71, 7), (116, 7), (116, 3), (180, 3), (210, 1), (213, 8)
(17, 7), (54, 7), (100, 0), (123, 8), (209, 1), (216, 3), (223, 3), (288, 1)
(22, 0), (44, 8), (84, 7), (102, 1), (109, 7), (175, 3), (200, 1), (267, 3)
(48, 1), (50, 1), (71, 0), (128, 3), (131, 7), (177, 7), (233, 3), (295, 8)
(5, 0), (104, 1), (130, 7), (148, 7), (165, 8), (186, 3), (190, 1), (214, 3)
(7, 8), (49, 0), (62, 1), (84, 3), (88, 7), (109, 7), (120, 1), (141, 3)
(0, 1), (44, 1), (73, 7), (81, 8), (122, 7), (240, 0), (273, 3), (296, 3)
(32, 7), (51, 7), (83, 0), (84, 8), (124, 1), (149, 3), (232, 1), (252, 3)
(4, 8), (115, 0), (120, 7), (155, 7), (161, 1), (179, 3), (202, 3), (215, 1)
(65, 7), (88, 1), (106, 7), (148, 8), (174, 0), (206, 1), (232, 3), (250, 3)
(1, 8), (11, 7), (27, 7), (31, 0), (97, 1), (112, 3), (174, 3), (202, 1)
(42, 1), (70, 8), (147, 7), (176, 7), (200, 1), (211, 0), (272, 3), (286, 3)
(28, 8), (61, 0), (79, 1), (123, 7), (146, 7), (228, 1), (247, 3), (293, 3)
(16, 1), (39, 7), (67, 7), (169, 0), (209, 8), (211, 3), (262, 1), (293, 3)
(38, 0), (102, 7), (124, 1), (137, 7), (144, 1), (163, 8), (222, 3), (257, 3)
(38, 8), (52, 0), (54, 7), (81, 7), (120, 1), (187, 3), (198, 3), (290, 1)
(65, 7), (89, 7), (91, 8), (97, 1), (109, 0), (181, 3), (208, 3), (247, 1)
(67, 0), (92, 7), (130, 7), (172, 3), (177, 8), (177, 1), (198, 1), (203, 3)
(13, 1), (64, 0), (126, 8), (134, 7), (156, 7), (178, 3), (195, 3), (268, 1)
(96, 1), (144, 7), (183, 7), (221, 0), (260, 8), (273, 3), (279, 3), (289, 1)
(30, 8), (102, 1), (113, 7), (120, 0), (126, 1), (134, 7), (160, 3), (180, 3)
(57, 7), (102, 1), (107, 7), (176, 0), (238, 3), (243, 8), (244, 3), (276, 1)
(52, 1), (54, 7), (67, 8), (71, 7), (199, 0), (218, 1), (248, 3), (298, 3)
(10, 1), (25, 7), (52, 7), (63, 0), (175, 3), (179, 3), (211, 1), (239, 8)
(56, 0), (82, 1), (89, 8), (131, 1), (148, 7), (171, 7), (190, 3), (247, 3)
(35, 7), (52, 7), (138, 0), (197, 3), (215, 1), (217, 1), (234, 3), (277, 8)
(35, 7), (83, 7), (163, 0), (235, 1), (244, 3), (262, 8), (268, 1), (268, 3)
(12, 8), (35, 1), (100, 7), (151, 7), (217, 0), (252, 3), (276, 1), (282, 3)
(50, 7), (98, 7), (120, 0), (154, 8), (203, 3), (230, 1), (257, 1), (265, 3)
(78, 0), (107, 7), (138, 7), (162, 3), (238, 1), (241, 1), (245, 8), (248, 3)
(133, 7), (134, 1), (137, 0), (141, 1), (180, 7), (197, 8), (287, 3), (293, 3)
(6, 1), (33, 7), (60, 7), (72, 8), (106, 1), (153, 0), (232, 3), (266, 3)
(23, 8), (43, 7), (74, 7), (196, 0), (203, 1), (227, 3), (261, 3), (291, 1)
(43, 1), (55, 7), (84, 7), (89, 8), (111, 0), (114, 1), (165, 3), (169, 3)
(11, 7), (61, 7), (82, 1), (146, 8), (167, 0), (207, 3), (220, 3), (269, 1)
(122, 8), (139, 7), (187, 7), (241, 1), (247, 1), (256, 0), (292, 3), (298, 3)
(6, 7), (15, 1), (25, 7), (40, 1), (68, 8), (80, 0), (135, 3), (140, 3)
(45, 1), (50, 8), (63, 7), (111, 7), (117, 1), (225, 0), (279, 3), (283, 3)
(44, 1), (113, 7), (119, 1), (135, 0), (156, 7), (213, 8), (225, 3), (245, 3)
(77, 8), (135, 7), (156, 7), (184, 1), (195, 0), (236, 1), (271, 3), (296, 3)
(100, 7), (104, 1), (126, 1), (150, 7), (182, 0), (184, 8), (216, 3), (234, 3)
(6, 7), (39, 7), (84, 8), (105, 1), (188, 0), (229, 3), (235, 3), (254, 1)
(12, 7), (45, 0), (45, 7), (125, 1), (126, 1), (153, 3), (232, 3), (259, 8)
(23, 7), (73, 7), (82, 1), (142, 1), (212, 0), (261, 3), (283, 3), (286, 8)
(23, 0), (81, 3), (94, 7), (130, 7), (155, 1), (188, 3), (191, 8), (204, 1)
(45, 7), (57, 0), (85, 7), (87, 1), (204, 3), (227, 1), (248, 3), (277, 8)
(40, 1), (52, 8), (66, 7), (92, 7), (151, 1), (193, 0), (262, 3), (273, 3)
(104, 7), (115, 1), (122, 7), (146, 8), (157, 1), (222, 0), (264, 3), (280, 3)
(139, 7), (171, 0), (186, 7), (209, 8), (219, 3), (254, 1), (254, 1), (281, 3)
(8, 7), (27, 7), (122, 0), (172, 3), (174, 3), (183, 1), (191, 8), (297, 1)
(30, 0), (53, 1), (69, 8), (71, 1), (127, 7), (132, 3), (148, 7), (171, 3)
(84, 7), (98, 1), (105, 7), (119, 1), (173, 8), (236, 0), (269, 3), (283, 3)
(110, 7), (134, 7), (190, 1), (240, 0), (264, 1), (276, 3), (290, 8), (293, 3)
(27, 0), (39, 7), (46, 1), (79, 7), (104, 1), (111, 8), (123, 3), (207, 3)
(31, 8), (50, 0), (85, 1), (144, 7), (172, 7), (242, 3), (266, 3), (286, 1)
(16, 1), (50, 7), (79, 7), (108, 1), (115, 0), (264, 3), (265, 3), (266, 8)
(9, 1), (92, 7), (99, 8), (107, 0), (111, 7), (113, 1), (188, 3), (275, 3)
(16, 1), (96, 8), (107, 7), (139, 7), (191, 1), (229, 0), (285, 3), (292, 3)
(58, 1), (99, 7), (129, 7), (141, 0), (188, 3), (254, 1), (287, 8), (298, 3)
(38, 7), (42, 0), (54, 7), (71, 8), (92, 1), (143, 3), (179, 3), (271, 1)
(27, 8), (93, 7), (109, 7), (196, 1), (199, 1), (224, 0), (271, 3), (276, 3)
(15, 7), (29, 1), (63, 7), (133, 1), (143, 8), (211, 0), (252, 3), (295, 3)
(0, 1), (70, 8), (112, 0), (122, 1), (132, 7), (153, 3), (182, 7), (246, 3)
(37, 0), (47, 7), (72, 3), (74, 7), (102, 8), (110, 1), (149, 3), (188, 1)
(42, 8), (47, 7), (84, 0), (89, 7), (163, 1), (167, 3), (229, 3), (289, 1)
(33, 1), (41, 7), (53, 8), (61, 1), (80, 7), (103, 0), (141, 3), (217, 3)
(31, 0), (62, 7), (70, 3), (105, 7), (122, 1), (188, 1), (203, 3), (291, 8)
(27, 1), (57, 7), (61, 0), (75, 7), (114, 1), (195, 3), (218, 3), (275, 8)
(9, 1), (103, 0), (108, 7), (158, 7), (188, 3), (263, 3), (279, 8), (298, 1)
(2, 8), (9, 7), (52, 7), (101, 1), (119, 1), (194, 0), (238, 3), (239, 3)
(20, 7), (25, 1), (26, 0), (45, 7), (86, 8), (151, 3), (153, 3), (256, 1)
(3, 7), (19, 1), (28, 7), (47, 1), (90, 0), (96, 8), (177, 3), (254, 3)
(8, 7), (60, 7), (137, 8), (203, 0), (210, 1), (210, 1), (243, 3), (245, 3)
(65, 7), (70, 0), (100, 3), (106, 1), (112, 7), (199, 8), (256, 3), (263, 1)
(24, 1), (37, 1), (68, 7), (86, 7), (96, 0), (181, 3), (229, 8), (264, 3)
(13, 7), (59, 7), (114, 1), (207, 0), (249, 3), (267, 1), (276, 8), (293, 3)
(17, 8), (138, 7), (188, 7), (200, 0), (235, 3), (237, 1), (274, 3), (275, 1)
(18, 1), (75, 7), (90, 0), (117, 7), (170, 8), (269, 3), (271, 1), (276, 3)
(6, 0), (40, 3), (70, 8), (84, 1), (122, 7), (143, 7), (169, 3), (178, 1)
(13, 0), (55, 8), (55, 1), (110, 3), (131, 7), (152, 7), (160, 1), (202, 3)
(7, 7), (37, 7), (156, 8), (162, 0), (205, 3), (209, 3), (216, 1), (244, 1)
(0, 8), (71, 7), (86, 7), (97, 0), (154, 3), (255, 3), (268, 1), (280, 1)
(60, 0), (80, 8), (103, 1), (141, 3), (142, 7), (170, 1), (192, 7), (215, 3)
(32, 0), (68, 7), (94, 8), (95, 7), (102, 3), (124, 1), (157, 1), (160, 3)
(50, 7), (68, 8), (95, 7), (120, 1), (233, 0), (269, 1), (280, 3), (298, 3)
(41, 7), (41, 1), (67, 7), (157, 8), (187, 1), (210, 0), (243, 3), (256, 3)
(63, 1), (86, 0), (120, 8), (132, 1), (134, 7), (174, 7), (222, 3), (278, 3)
(20, 7), (31, 0), (56, 7), (123, 1), (164, 3), (195, 8), (205, 1), (211, 3)
(64, 0), (84, 7), (129, 7), (171, 3), (197, 1), (222, 1), (255, 3), (260, 8)
(8, 7), (49, 7), (124, 0), (169, 3), (197, 1), (205, 8), (216, 1), (234, 3)
(5, 0), (21, 7), (35, 7), (77, 1), (109, 3), (145, 3), (197, 8), (270, 1)
(26, 7), (45, 7), (47, 0), (57, 1), (124, 8), (144, 3), (170, 1), (216, 3)
(103, 7), (123, 1), (144, 7), (210, 0), (278, 1), (284, 3), (286, 8), (287, 3)
(38, 0), (44, 7), (59, 7), (74, 1), (111, 8), (158, 3), (195, 3), (265, 1)
(99, 7), (138, 7), (154, 0), (187, 3), (240, 1), (240, 1), (252, 3), (262, 8)
(7, 7), (31, 0), (33, 7), (77, 8), (97, 1), (124, 3), (191, 3), (216, 1)
(48, 7), (51, 1), (98, 7), (130, 8), (158, 0), (197, 3), (217, 1), (282, 3)
(8, 1), (32, 7), (55, 1), (59, 7), (70, 8), (81, 0), (181, 3), (238, 3)
(13, 1), (109, 1), (120, 0), (135, 7), (168, 7), (278, 3), (280, 3), (281, 8)
(35, 1), (95, 7), (117, 7), (242, 0), (249, 1), (291, 8), (292, 3), (297, 3)
(52, 1), (74, 7), (96, 7), (106, 1), (172, 8), (223, 0), (266, 3), (283, 3)
(18, 7), (45, 7), (106, 1), (158, 0), (174, 8), (198, 1), (207, 3), (298, 3)
(18, 1), (29, 7), (50, 7), (86, 0), (153, 3), (243, 1), (277, 8), (288, 3)
(41, 7), (70, 0), (74, 7), (191, 8), (191, 3), (247, 1), (254, 1), (280, 3)
(50, 1), (69, 7), (86, 7), (122, 1), (137, 0), (172, 3), (204, 8), (256, 3)
(66, 8), (105, 7), (110, 1), (134, 1), (152, 7), (187, 0), (244, 3), (250, 3)
(32, 7), (66, 7), (100, 1), (119, 0), (201, 3), (219, 1), (286, 8), (291, 3)
(53, 0), (100, 7), (115, 8), (122, 1), (124, 7), (135, 3), (234, 3), (287, 1)
(41, 7), (86, 7), (150, 0), (189, 1), (221, 3), (226, 1), (249, 8), (260, 3)
(67, 1), (89, 0), (146, 7), (154, 1), (171, 7), (190, 3), (225, 3), (263, 8)
(136, 8), (138, 7), (144, 0), (168, 7), (186, 3), (205, 1), (249, 3), (291, 1)
(12, 8), (25, 7), (62, 7), (164, 0), (202, 1), (243, 3), (271, 3), (283, 1)
(36, 8), (47, 1), (87, 7), (98, 1), (121, 0), (131, 7), (216, 3), (265, 3)
(3, 0), (20, 1), (68, 8), (132, 7), (157, 7), (182, 3), (263, 3), (285, 1)
(45, 1), (50, 7), (93, 0), (97, 7), (138, 3), (195, 1), (248, 3), (298, 8)
(16, 0), (53, 1), (75, 1), (109, 7), (125, 7), (132, 3), (163, 3), (241, 8)
(23, 8), (121, 7), (139, 0), (146, 7), (159, 1), (256, 1), (279, 3), (283, 3)
(0, 8), (49, 7), (65, 7), (168, 1), (208, 0), (250, 3), (274, 1), (279, 3)
(40, 1), (65, 0), (139, 7), (151, 3), (159, 7), (208, 3), (224, 8), (299, 1)
(19, 0), (127, 7), (154, 7), (204, 1), (207, 8), (208, 3), (212, 3), (234, 1)
(29, 8), (54, 7), (59, 0), (68, 7), (134, 1), (154, 1), (158, 3), (163, 3)
(39, 7), (40, 1), (53, 0), (64, 7), (144, 1), (192, 3), (216, 3), (299, 8)
(9, 7), (59, 7), (154, 0), (161, 8), (210, 3), (248, 1), (249, 3), (258, 1)
(34, 8), (68, 7), (77, 0), (109, 1), (119, 7), (219, 1), (242, 3), (282, 3)
(6, 1), (50, 7), (102, 7), (164, 0), (179, 8), (224, 3), (248, 1), (256, 3)
(15, 1), (51, 7), (79, 1), (101, 7), (174, 8), (238, 0), (288, 3), (290, 3)
(39, 0), (124, 3), (140, 7), (147, 1), (184, 7), (197, 8), (219, 3), (264, 1)
(65, 7), (80, 0), (87, 1), (115, 7), (116, 8), (147, 3), (258, 1), (265, 3)
(12, 1), (42, 1), (80, 0), (116, 7), (158, 7), (193, 3), (213, 8), (255, 3)
(76, 0), (105, 7), (112, 8), (131, 7), (179, 3), (225, 1), (234, 1), (251, 3)
(27, 0), (40, 7), (54, 7), (107, 8), (176, 3), (262, 1), (269, 1), (288, 3)
(15, 1), (124, 7), (141, 7), (142, 0), (215, 3), (251, 1), (269, 8), (287, 3)
(84, 1), (120, 7), (158, 7), (166, 1), (254, 0), (271, 8), (287, 3), (296, 3)
(12, 0), (84, 1), (119, 7), (152, 7), (167, 8), (188, 3), (231, 1), (287, 3)
(7, 7), (42, 7), (168, 1), (182, 0), (225, 3), (227, 3), (237, 8), (281, 1)
(42, 7), (59, 7), (72, 0), (151, 1), (176, 3), (242, 8), (242, 3), (299, 1)
(4, 0), (30, 7), (64, 7), (73, 1), (123, 1), (182, 3), (223, 8), (229, 3)
(76, 7), (116, 7), (168, 0), (179, 1), (200, 8), (219, 3), (234, 1), (267, 3)
(0, 0), (24, 1), (40, 7), (58, 7), (134, 1), (152, 8), (160, 3), (273, 3)
(13, 1), (15, 0), (91, 1), (135, 7), (168, 3), (173, 7), (175, 8), (198, 3)
(97, 8), (139, 7), (147, 0), (183, 3), (190, 7), (246, 1), (247, 1), (293, 3)
(21, 0), (25, 7), (41, 8), (70, 1), (72, 7), (73, 3), (77, 1), (165, 3)
(31, 1), (59, 7), (106, 7), (134, 1), (236, 0), (270, 8), (295, 3), (299, 3)
(32, 0), (60, 7), (101, 8), (107, 7), (140, 3), (242, 3), (257, 1), (267, 1)
(16, 8), (18, 1), (64, 7), (80, 0), (94, 7), (118, 1), (173, 3), (292, 3)
(106, 7), (142, 7), (163, 1), (177, 0), (242, 3), (265, 3), (288, 1), (297, 8)
(95, 0), (103, 1), (128, 7), (155, 7), (205, 3), (211, 1), (226, 8), (260, 3)
(19, 7), (54, 8), (70, 7), (125, 1), (136, 0), (213, 1), (226, 3), (227, 3)
